スレ数,ID,コメント,投稿時刻
516,ID:bZXpLqjs0,カフェとかやるなら作品に合った挨拶とかにしてたんだろうか  いらっしゃいませ：やあ皆さん、よく来てくれました  こちらへどうぞ：さあこちらへ…さあ…  ご注文の〇〇になります：〇〇です。〇〇ですよナナチ  お釣りです：元には戻せませんが可愛く繕ってあげます  またお越しください：いつでも来てください。歓迎しますよ,2019/01/07 1:47:26
517,ID:cq3HOGVz0,イドフロントカフェじゃねーか,2019/01/07 1:49:53
518,ID:6fcPZOnW0,前編ってどこまでなの？    隣の京都まで行かないと見れないからどうにもハードルが高い  一週目の来場者特典は原作組としては魅力的だが、まだあるのかどうか  というよりもアニメキャラのグッズはいらない,2019/01/07 2:02:20
519,ID:2eJ0sDZ30,アニメ三話でリコとレグが出発したときの坂本真綾の語りって、負けたボ卿がナナチに語るのと同じ内容なんだな。今回映画観に行ってようやく気付いたわ,2019/01/07 2:03:49
520,ID:cq3HOGVz0,オーゼンの訓練終わって大断層に向かうところまでだよ  TVアニメでもきりのいいところ,2019/01/07 2:04:17
521,ID:2eJ0sDZ30,>>519  >>155,2019/01/07 2:04:59
522,ID:6fcPZOnW0,>>522  さんきゅ   オーゼンにフルボッコされるところぐらいか   うーん  後編でどこまでやるか聞いて、それで後編見に行くかどうかぐらいにするかなぁ   原作組だからネタバレもなんもないし,2019/01/07 2:28:01
523,ID:nxR1DWSVr,>>444  バットマン女性を5億人も救ったのか  ん…？,2019/01/07 2:47:43
524,ID:AVKTi+bu0,特にアビスに潜る辺りまでが会話のテンポが早くて違和感があったけど、KevinPenkinの新曲が聞けたこととオーゼン戦の部分が格段に良くなってたので大体許したよ   それにしても劇場でボンドルド戦を見れたらとTV版放映前に妄想していたけどまさか現実になるとは  放映後はどうせ続編が作られるまでに忘れられて終わりだという書き込みもあったけど、なんとかなりそうで嬉しいし、支援して良かったと思うよ,2019/01/07 6:11:52
525,ID:8T8okJzP0,>>508  たぶん干渉器を作った存在とアビスを作った存在は別系統なんやと思う  ６層の巨大構造物は元宇宙船かなんかで干渉器の系統で  アビスそのものはなんとゆうかコズミックホラー的ななんかに思えるで  ブラボで描かれた本当は怖いアーサーＣクラークのオーバーマインド的な意図を持った何か  上位存在を作り出す蟲毒がアビスなんかもな,2019/01/07 7:00:51
526,ID:aaiKt5lo0,オーゼン戦はホント良くなったと思う。  ただ尺が厳しいんだろうね。  リコの叫び声とレグの火葬砲が重なってたし、ツチバシなしオクサンなし、リーダーへの懇願なし、ナットゲロなし、ハボおっかけなし、辛子饅頭も、ハボ回想・ハボが登っていく別れシーンもなしだし。  レグが僕にだって信じたいものがあるナットの前で言っているときのBGMとかうまくハマってるし、1話ED部分のつなぎうまいなと思ったし。  ただオーゼンと話し込むシーンの改変BGM、2層到達のときのBGMは不自然に聞こえた。BGMを入れるとテンポ良くできるんだろうけど、入れすぎた感は否めないね。でも面白かったよ。,2019/01/07 7:04:28
527,ID:YayXAy1Ja,アビスは安易なＳＦに持っていってほしくないわ,2019/01/07 7:04:30
528,ID:0FpZ0yhSd,SF(少しファプタ),2019/01/07 7:46:54
529,ID:Vfi45btfM,尻が…辛い…,2019/01/07 7:54:17
530,ID:kmdiWTeqd,え、映画でボ卿戦見れるの？  劇場版は興味なかったから情弱なんだけど気になる,2019/01/07 7:54:45
531,ID:YayXAy1Ja,>>531  総集編二つの後にイドフロ編を映画で,2019/01/07 8:40:05
532,ID:SilzQx/B0,2000年に一度何がおきてんの？,2019/01/07 9:16:09
533,ID:+qt5Lk0qd,知らんのか,2019/01/07 9:28:11
534,ID:ZifH1DLSd,第三次世界大戦だ,2019/01/07 9:40:26
535,ID:/NT89okA0,前編で続編情報出したから、後編で公開時期のお知らせするんじゃないかね,2019/01/07 9:43:55
536,ID:oIBHdI/BM,つくし卿のパソコンの時計がおかしくなって原稿や資料が台無しになる  住民のデザインが変わったのもそのせい,2019/01/07 9:45:04
537,ID:VIXBaxch0,うまくやって  宮崎の後釜とか目指さんのかなあ。  根は一緒なのに。,2019/01/07 10:11:41
538,ID:ZPnHDLGFr,生い立ちが違うから無理だし、やりたいことをやっていただいたほうがいいタイプだろう  どっかの押井ナンチャラ監督とかは誰かが制御することでうまくいくとか、原作付のものは上手くいく脚本家じゃないだろうし。,2019/01/07 10:19:23
539,ID:r8+2hN9v0,マルルクの色紙欲しさに映画見に行こうかしら,2019/01/07 10:47:27
540,ID:M4ZWD93od,アニメになると、どうしても作品を作る側の考えが加味され、大衆に解る要素が付加されて、本来原作に込められているニュアンスから離れてしまうのはしょうがない。  これは作り手が個々の人である以上仕方がない。つくし卿がゾアホして一から全部自分で作らない限りは無理。,2019/01/07 10:49:04
541,ID:CAcUxB+40,まああさんケツにゾアホ付いてますよ,2019/01/07 11:06:57
542,ID:3IU0qLALd,大量のつくし卿という地獄絵図が可能になるなら漫画のほうを週刊更新するほうに頑張ってほしいな,2019/01/07 11:31:12
543,ID:wHZUYcHM0,今も三人くらいいなかったっけ,2019/01/07 11:32:19
544,ID:lQO0zmKl0,作画担当のつくし  原作担当のつくし  度し難い担当のつくし  お世話担当のつくしの3人だよ,2019/01/07 11:39:46
545,ID:53pr3/ob0,>>508  6層の中心部分に葬儀札が高速で落ちてくる穴がある  物理的な穴かは分からないが、5層でも「支え水が落ちる」と言う表現があるので、完全に遮断されてる訳ではないらしい  レグは泳いで来たって言ってるしね   つか、レグがライザの封書を運んだんじゃね？,2019/01/07 11:45:16
546,ID:ZPnHDLGFr,>>544  アシがひとりいたような？  あまり描けないような？,2019/01/07 11:51:00
547,ID:53pr3/ob0,>>533  分かってるのはオーゼンさんが語った範囲のみ  6000年前のお祈り骸骨が出てるので、少なくとも3回同じ事が起こってる,2019/01/07 11:52:22
548,ID:4mbzFQz1M,遅ればせながら最新話読んだ  えげつなすぎワロエナイ,2019/01/07 11:58:09
549,ID:ZJQQYle2a,アシスタントはすべて私ですよ,2019/01/07 12:13:06
550,ID:9HuMvo/M0,デジアシさんと友達のアシさんがいるはず,2019/01/07 12:19:28
551,ID:K+aveAgdd,幼女に勃起したパパ棒をこれでもかと見せつけながら愛ですよと説くボンカレー卿…  危ない人すぎる…,2019/01/07 12:24:47
552,ID:hWcJ2vONp,>>551  仮面でつくし卿とデジアシさんと友達のアシさんと分けてる。で、アシになり損ねた使い捨ては家の掃除やらしてる…。,2019/01/07 12:28:38
553,ID:x6Acm0Xbp,>>552  よん？巻カバー下の絵がなんとなくそんな描写でうぐぅ,2019/01/07 12:34:06
554,ID:uJpl72+r0,ヒゲメガネの優しそうなおじさん型の仮面かぶってる人が本体なのは知ってる,2019/01/07 12:35:23
555,ID:K78ywdp/a,前編見てきた  入場特典どれもらえるかなと思ったら  まさかの品切れ  冒頭のオース1900年の歴史とトーカのくだりとラストのナナチがよくわからなかったので  もう一度行こうかな  二週目特典ってないのかな  ないか,2019/01/07 12:38:52
556,ID:A3qr9EtC0,>>531  >>34  謎のシルエットが出てますよ,2019/01/07 12:39:13
557,ID:Ff7iXkzu0,>>556  フィルムコマもらえるぞ,2019/01/07 12:47:55
558,ID:K78ywdp/a,>>558  そっかありがとう,2019/01/07 13:03:59
559,ID:wHZUYcHM0,>>556  えっ品切れとかあるんか  明日行くんだけど色紙ないなら行く意味ないよ……,2019/01/07 13:06:21
560,ID:ub5RoFVe0,>>560  うん  新宿はなかった  よそはあるかも  たしかに無くなり次第終了とは書いてあったけど  なんか見に行く人少ないみたいだしその心配はしてなかった,2019/01/07 13:29:23
561,ID:6ScOm61a0,昨日のレイトショーだが横浜ブルク13には色紙あったぞ   マルルクやった,2019/01/07 14:00:55
562,ID:Bt0cZeO60,姫乳房商品化されないだろうか,2019/01/07 14:36:47
563,ID:5rJcJ7750,見た目以外は山ほど既存品があるんだよなぁ……,2019/01/07 14:42:16
564,ID:tZDh+5Uf0,新宿はコラボカフェがあるから寄りやすくて色紙なくなったのかもな,2019/01/07 15:24:14
565,ID:9O8gY/1X0,想定より人が入ってるってことで喜ばしいじゃん,2019/01/07 15:48:56
566,ID:LBJLSAiIa,???「素晴らしい…！」,2019/01/07 16:08:40
567,ID:jPZ+vZvk0,映画見たけど漫画で1番最初の星の羅針盤ネタがカットされてたのが1番違和感あったな  アビスに潜るときにナットの「また始まったな」「そう！始まっていたのです！」に繋がらない  その後も羅針盤投げちゃうとことかリコのリーダーの最後の授業についての「妄想」とか、リコのアビス(遺物)に対する妄想癖が伝わりづらいなって思った  殆ど新規客いないだろうから関係ないのかしら…？,2019/01/07 16:13:14
568,ID:eOWYbuHf0,総集編だししょうがない,2019/01/07 16:21:13
569,ID:SilzQx/B0,葬儀札が高速で落ちるってさ  あれ札が落とされる頻度ってそんなにないよな？  週１ぐらい？  なのにあんだけ一度に大量に落ちてくるって時間差１万倍ぐらいになってない？,2019/01/07 16:34:10
570,ID:Vfi45btfM,映画詳しくないんだけどテレビみたいに何分以内でやりますってのを決めるもんなのか？それとも演出的に長くするとダレるからとか？,2019/01/07 16:37:20
571,ID:+bOMmyzl0,大人でも集中できる時間は90分程度と言われていて昔の長い映画はインターミッションが入っていた  でも近年は平均二時間前後だしそういうの無くなったねBDの容量的にも制限無くなったようなもんだし,2019/01/07 16:52:33
572,ID:YayXAy1Ja,>>572  三時間ある映画を見たことあるけどものすごい疲れたわ  家で見たから休憩挟めたけどあれを映画館で見たら絶対途中で見んのやめたくなるわ,2019/01/07 17:08:16
573,ID:lga8j8DHp,劇場版 総集編にしては頑張ってた気がする  中だれしないというか   新規さん向けとしては  母を追う冒険娘の旅は続くってマイルドな引きだったけど  後半のガチ冒険からのヒロイン交代劇に振り回されそうで楽しみな感じ  タマちゃんミーティで泣いちゃう子いそうですよね  素敵ですね,2019/01/07 17:40:06
574,ID:lHd+Tz6Zd,>>570  例の誕生日になると死ぬ病だろ,2019/01/07 18:04:51
575,ID:SilzQx/B0,ママと感動の再会とかやるような作者じゃないよね   ママは原型とどめてない苗床とかになってそう,2019/01/07 18:11:36
576,ID:ZJQQYle2a,>>576  おやおやおやおや,2019/01/07 18:14:53
577,ID:22kPrFwpM,新宿でカフェも寄るか立川で爆音観るか悩むわ,2019/01/07 18:16:22
578,ID:6fcPZOnW0,京都どう？,2019/01/07 18:26:10
579,ID:22kPrFwpM,後編の来場者特典のナナチとミーティかわいすぎ  ライザとトーカもいいなー,2019/01/07 18:32:30
580,ID:ub5RoFVe0,もう一回見に行くわ  金曜の晩のつくし卿とアニメスタッフのトーク付き会が  信じられないことにまだ空席あったので買った  二週目特典もらえるかな,2019/01/07 18:36:40
581,ID:36/nYIHSd,レグの正体・・・  1.犬の魂説:上で誰かが言ってた  2.ライザ説:体捌き、口癖が似てる  3.トーカ説:↑ライザと一緒にいてので,2019/01/07 18:37:39
582,ID:okNfhkGVd,ライザとは一緒に過ごしたから口調とかが移ったと思ってる  犬の魂説はちょっと面白そう,2019/01/07 18:45:56
583,ID:uJpl72+r0,ナナチ触るとちんちんどうかしちゃうのも犬時代のマウンティングの名残ならまぁまぁ納得,2019/01/07 18:55:15
584,ID:SilzQx/B0,ナナチもこの分だと途中でリタイアだよね  今回の扱いが雑すぎるしもう作者の興味から離れてそう,2019/01/07 18:57:08
585,ID:36/nYIHSd,そういやレグってナナチの匂い嗅ぐのも好きだったな。   >>585  戦闘要員でもないしな。でも薬とか使えるか。ファプタは戦闘もできるよなー。,2019/01/07 18:59:55
586,ID:tZDh+5Uf0,>>585  グッズやコラボいっぱい出しといて途中リタイアとかしたら商売的にまずいだろ,2019/01/07 19:01:36
587,ID:RcBuk/ofM,ボンボルド｢えっナナチ退場ですか…？｣,2019/01/07 19:03:42
588,ID:8ve5Lxkpa,何度も言ってるけど何度でも言う  ナナチが退場したら俺も退場する,2019/01/07 19:05:06
589,ID:9HuMvo/M0,我が代表堂々退場す,2019/01/07 19:06:05
590,ID:zw1CC+uDp,終わりの始まり,2019/01/07 19:07:19
591,ID:IE+PjBPG0,退場したマルルクの扱いを考えるとそこまで支障なさそう  死別やそれに準ずる退場方法でなければ（望み薄）,2019/01/07 19:21:06
592,ID:ZcuW01ZWa,ファプタがいればナナチなんていらないそす  正ヒロインはファプタに譲ってとっとと退場するがいいそす,2019/01/07 19:26:21
593,ID:CAcUxB+40,イルブルにボンドルドの複製産んでもらうのです,2019/01/07 19:28:20
594,ID:T2qbD5Zn0,ナナチにも卵使って子供産ませろ,2019/01/07 19:29:44
595,ID:uJpl72+r0,ナナチの年齢で卵使ったら頭ベラフになっちゃう,2019/01/07 19:33:20
596,ID:4+mtVW6b0,アビスのリアル謎解きお前ら行かないの？,2019/01/07 19:42:12
597,ID:Mm3865O50,ところでメイアビに通ずるところがあってオイラおすすめの漫画別式にナナチまで出はじめたから読んで  https://i.imgur.com/U8S6IL3.png,2019/01/07 19:48:37
598,ID:Ff7iXkzu0,じゃあ俺がナナチのお嫁さんになる,2019/01/07 19:49:09
599,ID:IE+PjBPG0,何故かわいい少年少女ではなくそっちを紹介に使ってしまうのか,2019/01/07 19:52:14
600,ID:xehttliQ0,汚いナナチやなぁ・・,2019/01/07 19:53:13
601,ID:/YILYCrua,>>598  グロ,2019/01/07 19:54:16
602,ID:TsWzYj6kM,刀萌さんんなぁ,2019/01/07 20:02:02
603,ID:RVCYN6afa,>>596  ミーティに持たせてみたい,2019/01/07 20:05:24
604,ID:RcBuk/ofM,欲望の揺籃に白笛使ったらパワーアップするんじゃね？おっぱいが大きくてあまあまのかわいいお姉さんください,2019/01/07 20:09:53
605,ID:nenpx0Jr0,https://i.imgur.com/iSYUbiY.jpg  https://i.imgur.com/vsDmdcI.jpg  もう我慢出来なくてアマゾンで全巻購入したらこんなの入れられてた,2019/01/07 20:13:50
606,ID:Mm3865O50,私を結婚させないで  ってマルルクでは,2019/01/07 20:15:05
607,ID:UHVKPspka,>>597  kwsk,2019/01/07 20:15:41
608,ID:r8+2hN9v0,半年以上ナナチ成分が足りない状況が続いているのが辛い,2019/01/07 20:21:26
609,ID:MMySGCWFa,イルぶる編アニメ化むずかしい  でも...カジャうごくファプタみたいよ,2019/01/07 20:21:49
610,ID:TsWzYj6kM,動くカジャってエヴァの使徒みたいな動きイメージする  鬼頭さんがデザインしたやつの動き,2019/01/07 20:26:15
611,ID:4+mtVW6b0,>>608  ツイッター,2019/01/07 20:28:10
612,ID:yZ8IxD+T0,>>606  （ I ）「女の子が苦しむ伝統なら、私たちで終わらせましょう」,2019/01/07 20:35:02
613,ID:1WB4UUM6r,てか今のナナチはミーティ殺さないのか？レグ来たら火葬砲やってくれって言うのかな,2019/01/07 20:35:53
614,ID:5rJcJ7750,>>606  アビスは女の子も男の子も平等に地獄の如く苦しんでるからセフセフ,2019/01/07 20:41:50
615,ID:sB9UBC8H0,劇場版見た勢いでTV版9話から見返してるんだけどさ   オースのゴンドラって乗ってる人平気なんかね  大勢に出迎えられてるけど、実際帰還者はゲロ臭かったりするんだろうか   それともある程度の探窟家なら一層とか二層の負荷程度なんともないのかしら,2019/01/07 20:47:58
616,ID:g5nRUkIua,>>606  女子割礼かと思いきや低年齢結婚だったそす,2019/01/07 20:57:53
617,ID:F6KaSsoJ0,>>614  いるぶるならミーティは安全だから頃す必要もないからいつまでも一緒にいられる,2019/01/07 20:59:29
618,ID:53pr3/ob0,>>606  「ほら、お前ロリコンだろ？サービスしとくわ」  度し難い公共広告機構,2019/01/07 20:59:45
619,ID:mZIeYYcg0,ショタが不幸な目にあってる広告ください,2019/01/07 21:11:56
620,ID:2yKXr3T8a,マルルクもオーゼンと結婚してるし多少はね？,2019/01/07 21:16:32
621,ID:RNtRV6l0a,まったく出来の悪い肉バイブだよ,2019/01/07 21:25:29
622,ID:5rJcJ7750,>>616  それは１巻辺りで明確に「慣れだ」って言われてなかったっけ  二層はともかく一層負荷はあくまで軽い吐き気だから耐えられるだろう,2019/01/07 21:27:36
623,ID:8uOhAjLGd,今までは神が強い世界観でもなさそうだったけど、ガンジャ隊は神とか祈りとかちょいちょい言うのね  単に古い時代の人たちだから？  お祈り骸骨となにか関係あったりしないかな,2019/01/07 21:36:52
624,ID:5rJcJ7750,アビス信仰がまだ存在しない時代だった、ともとれるね  上の集落の人間には既にアビス信仰があるみたいだから、これから土地と人口が増えてから広まっていくんだろうけど,2019/01/07 21:39:44
625,ID:SilzQx/B0,８０００年前にも人いたようだけど  どの人種なんだかね  穴見つかったの最近でしょ？  文明あんまり発達してないのかねこの世界,2019/01/07 21:55:31
626,ID:F6KaSsoJ0,リセットされてたりして  穴の底に住む人は体に入れ墨をいれてるってのはなんだろ,2019/01/07 21:58:07
627,ID:FCIDCkVVx,>>538  エグい宮崎駿の異名が付きはじめている,2019/01/07 22:18:36
628,ID:fU9C9R9t0,>>616  wikipediaに書いてあるけどソースが分からないからアレなんだが（誰かソース知ってたら教えて）、下記の記述がある   >上昇負荷には「呪い」の効果に隠れているが「祝福」と呼ばれる効果があり、何らかの方法で「呪い」を回避すると、新たな感覚の獲得や肉体の強化（獣化）、不老不死、「呪い」の軽減など探窟を進める上で有利に働く変化を得られる。   ボンドルド曰く、｢アビスは『呪い』のみを与えているのではありません。強すぎる負荷で見えなくなっていた効果... 便宜上私はこれを『祝福』と呼んでいます｣   この2つの情報から、上昇負荷を受けると少しずつ呪いに強くなるんだと思ってる  だからベテラン探窟家は多少の呪いは平気なのかと,2019/01/07 22:22:34
629,ID:gChkNK3A0,「いのちは闇の中のまたたく光だ」  「いのちは暗い闇の中に置いてこそ光輝くんですよ」,2019/01/07 22:23:06
630,ID:Mm3865O50,明日新宿行く予定だけど色紙ないんか  まぁナナチないし後半が勝負か  ところで年末年始帰省で情報追ってなかったんだけど何がある？,2019/01/07 22:26:38
631,ID:dlJQ8Hv90,中野のマチアソビカフェでアビスコラボメニュー堪能  ↓  新宿アニメシアターカフェで設定画見ながらコラボメニュー堪能  ↓  下の階で総集編観賞  ↓  チケット半券持って秋葉原パセラ昭和通り館で特典ゲットしつつコラボメニュー堪能   が明日できる全て,2019/01/07 22:32:08
632,ID:jik+kP9Pa,>>540  知らずに行って、周りの人らがマルルク色紙だったみたいだから、  楽しみにして、家に帰って開けてみたら、  不動卿のアレ,2019/01/07 22:33:13
633,ID:1WB4UUM6r,後編で２期発表パターン？,2019/01/07 22:38:41
634,ID:MTMj5253r,続編は劇場アニメなんだから2期はないだろ,2019/01/07 22:40:01
635,ID:RcBuk/ofM,人間だけが呪い掛かるんだっけ  負荷を受ける度に少しずつ人間性を喪失して行くのかもしれない  慣れもあるかもしれないけど,2019/01/07 22:40:34
636,ID:hIWon4p50,>>632  ああアキバにもコラボあったんか…  後編のときに行くか。   新宿のカフェは１&#8722;２話絵コンテ、各種設定画、特別映像上映がある。  絵コンテではアンリバ流れているときのナットとリコのセリフや背景の動かし方がみてとれる。  各種設定画は、美しい水彩画チックなイメージボードからマドカジャクノ糞でできたネリタンタンの巣の入り口の説明とかもみれる。  特別映像はある部分のアニメ映像と絵コンテをミックスさせPVにしたもの。動かし方がカッコよく圧巻の映像だった。,2019/01/07 22:44:39
637,ID:oYBrixCC0,>>614>>618  つぼミーティの行く末はどうしたら綺麗にまとまるのかね  オリジナルを安楽死させた経緯があるので予想が難しい  村に残していくにしても、イルブルは決して安全なところじゃない  ベラフの慰み者にされてたのなんて、まさにナナチが一番心配してた最悪の状況だし  たとえ村が滅んでも、完全な不死のミーティだけは過酷な六層に放り出されてしまう  あーあ、どこかに決して滅びないお姫様がいて末永く一緒にいてくれないもんかな,2019/01/07 23:27:17
638,ID:8ve5Lxkpa,オリジナルが死んだらコピーも死ぬ設定作れば話進められるよ,2019/01/07 23:29:08
639,ID:MTMj5253r,イルぶるに産み出された複製なんだから  オリジナルみたいな完全に不死の存在じゃなくて  イルぶるが滅んだ時点で一緒に消えそうな気がする,2019/01/07 23:29:34
640,ID:8ve5Lxkpa,イルぶるまで壊したらリコさん二代目襲名,2019/01/07 23:31:28
641,ID:9HuMvo/M0,殲滅亭リコ平,2019/01/07 23:34:10
642,ID:LRoeOO4O0,やっぱ最後はイルぶる滅ぶのかな,2019/01/07 23:37:42
643,ID:a5ESqGP60,変形した幼女の子宮に成れ果てどもが住んでるっぽいいびつな村が存続できるのかどうか,2019/01/07 23:38:10
644,ID:T2qbD5Zn0,リコはボ卿をボコボコにしてから生かしてるからライザと似ていて少し違う感じになりそうだし  なんだかんだで村は滅ばなさそう  寸止卿リコさん,2019/01/07 23:44:16
645,ID:aCUsVjLE0,優しそう  https://i.imgur.com/YAe5Ugi.jpg,2019/01/07 23:46:47
646,ID:qAaisR/TM,宮崎駿に認知されるくらいになって宮崎駿にもつくしに対抗したような度し難演出してほしい  宮崎駿にも今以上に闇堕ちしてほしい  だからつくし頑張れ,2019/01/07 23:49:08
647,ID:dCZ5HHiw0,>>646  顔の線て刺青なのかな  宗教的な迫害されてそう   いいね、可愛いし  のくだりで食うとこまで予知してたんだろなぁコワイ,2019/01/07 23:49:50
648,ID:dCZ5HHiw0,>>647  ハヤオは現時点でも自分は少女コミュニティの一員のつもり。  つくし卿より闇に対しては先導卿なんですよ。,2019/01/07 23:51:49
649,ID:RcBuk/ofM,ナウシカの漫画版のストーリーうっすら覚えてるけど結構度し難みがあった気がする,2019/01/07 23:52:32
650,ID:ugH0TbQA0,>>647  一流になるにはヒット作を最低3作作らないといけないらしい,2019/01/07 23:53:58
651,ID:CikMRixMa,>>650  将来生存可能な改良型人類の卵を全滅させたこと？,2019/01/07 23:55:17
652,ID:sB9UBC8H0,>>641  情け無用の娘！！   こんなところに地下要塞を作っていたとは・・・,2019/01/07 23:57:07
653,ID:seH6O26iM,ナウシカ漫画版描きはじめた頃はパヤオ不遇の時代だからな  あの時に狂気が身に宿ったんだろうなって思うよ  前後の作風の変化から考えて,2019/01/07 23:59:23
654,ID:OwMA5s/IM,色紙ってどれくらいの大きさ？,2019/01/07 23:59:36
655,ID:GEtVP4aj0,オリジナルミーティを完全にコピーしてるなら、つぼミーティの魂も  五感を完全に失った暗闇の中で泣き叫んでるはずだし  このまま生き続けさせるのも可哀想だな,2019/01/08 0:00:17
656,ID:5T/yVfZX0,ナウシカは父親を殺され逆上していたとはいえ何人も殺してる点が他のヒロインと違う  そのくせ虫一匹殺すのもためらうとかなるほど現代の保護活動家に通じるものがある  最終的に取り返しのつかない事やっちゃったし当人も幸せになれたのかどうかよく判らない,2019/01/08 0:07:20
657,ID:k6W8Pfu1M,>>652  そうそうあったね  ナウシカサイドの気持ちも分かるし墓サイドの思惑も提案も理解出来る それでも滅び確定のルートを選ぶって作者であるパヤオのリアリズム的なアレを感じる,2019/01/08 0:10:28
658,ID:ALMq/VfO0,ここジブリスレでもアニメおじさんの自分語りスレでもなくメイドインアビススレなんで  これ以上ヒートアップするなら他所でやってくれ,2019/01/08 0:10:31
659,ID:Pb1hGxv0M,>>657  エコテロリストや動物愛誤に通じるものがあるね  ナウシカ描かれた頃にはすでにグリーンピースいるから独創的ってほどではないけど,2019/01/08 0:11:33
660,ID:KEKaivsG0,なれ果てになってもいいからマルルクの子宮に住みたい,2019/01/08 0:13:26
661,ID:aCV9qgZw0,イルミューイ食っちゃったのかなー  まぁ焼けば蜘蛛も美味しいらしいしなー,2019/01/08 0:36:45
662,ID:J9h85q4Y0,ボンドルドル卿がいるぶるに連れてきた時点の魂までも完璧に写し取ったゆーてたね  あくまで写しであっているぶるの中だけの存在じゃないかな  最後にレグの度し難砲で焼却処分でしょ,2019/01/08 0:45:02
663,ID:cL78hKgT0,この作者ってグロ好きだよねえ  ロリとグロ好き   結構終わってるかもしれん,2019/01/08 0:58:54
664,ID:sFzQGY1ad,幽閉されてるヴエコが受け取ってた信号が  所謂魂の信号って奴ならミーティの存在や叫びも覚えていそうだけど  膨大な住民に埋もれて知覚してないかも,2019/01/08 1:04:52
665,ID:PFiS3D3ua,>>664  ロリ・ショタ・ケモ・リョナの四重苦やぞ  業が深いなんてもんじゃない,2019/01/08 1:08:04
666,ID:YZvyKV0Od,ミーティがイルブルに入った時点で情報としてスキャンされてるのかな、  いくら願いが叶うチート遺物だとしても、その場に無いものの複製は作れないだろう。,2019/01/08 1:15:45
667,ID:3y0r8Aao0012345,>>629  少なくともナナチは祝福の効果によって力場の視認が可能になってるわけだしね  原生生物の力場認識能力持ちも祝福を受けてるからだとすればわかりやすいな,2019/01/08 1:23:45
668,ID:4PBx8Ics0,こういう流れで恨まれたってことか,2019/01/08 1:35:44
669,ID:lY4NoQ7m0,>>629  獣化ってのはボ卿の事  成功例のナナチと類似した外見変化からそう捉えたんだろう  不老不死ってのはミーティの事で、それは祝福じゃない  成れ果ては生殖能力は失われるって言ってた気がするが、不老かどうかはソースはなかったはず  まあ、呪いを受けすぎた探窟家がヤバい身体能力を得てるってのはありそうだな  オットバスも密林の王者と呼ばれてた頃より格段に凶暴化してる訳だし(それでもアビス内では領土争いに負けて外縁に追いやられた敗者な訳だが）,2019/01/08 1:43:05
670,ID:lY4NoQ7m0,>>665  ナナチが売り買いされた時は知覚してただろ？  信号って物の価値を正確に算出して精算を行うだけだと思うが,2019/01/08 1:45:24
671,ID:lY4NoQ7m0,>>648  個人的には虐待の跡だと思う  三賢は全員顔に傷を負わされてるし  ジュロイモーも肛門に拷問器具を捻じ込まれてるし  「中で折れちゃった」,2019/01/08 1:48:09
672,ID:d7SuaSYZ0,>>667  その後のミーティはイドフロントで実験体にされてたし  アビスの中に居れば複製可能とかかねえ,2019/01/08 2:08:55
673,ID:m2/0l1CK0,>>670  不動卿の高身長ってもしかして・・・  孤児院の院長も大きいし、ハボさんもデカイし   トーカも年季を重ねたらデカくなるんだろうか,2019/01/08 2:30:10
674,ID:JgPDf1ce0,>>606  これやると援助対象の子からお手紙貰えるんだよね,2019/01/08 2:40:14
675,ID:K9cJcchm0,あの業物ってそういう解釈なんか？  まぁチ○コにしか見えんけど,2019/01/08 2:59:13
676,ID:hiGc1OET0,>>675  黎明卿  　「深層へ踏み入る事も厭わない勇気ある子供達なら、喜んで援助しますとも」,2019/01/08 4:13:19
677,ID:PFiS3D3ua,>>670  ミーティの不死身はどっちかっていうと祝福じゃない？  人間性失った成れ果てのまま死ねないから辛いだけでナナチや祝福ボ卿のような姿で不死身なら全ての驚異を無視して探窟できるし   ボ卿は「アビスは呪いだけじゃなくて祝福も与えているが呪いが大きすぎて見えなくなってる」  って言ってただけで呪いを押し付けないと祝福が与えられないとは言ってないし,2019/01/08 6:54:51
678,ID:vCmW4kjq0,イルミューイの子供食ったんかなと,2019/01/08 7:19:51
679,ID:8vOWCS+Za,>>587  リゼロ レム,2019/01/08 7:24:21
680,ID:T5vD95pBd,>>664  知らなかったのか？  つくし卿はアビスを生み出したんだぞ,2019/01/08 7:32:39
681,ID:3dyUJyvS0,>>680  この作品リゼロでもなければ作者違うし  そもそもレムは完全離脱と言わなくね？,2019/01/08 8:21:24
682,ID:a+9/slRT0,幸運のお守りとしてナナチの前足だけ持っていきそう,2019/01/08 8:27:54
683,ID:AeJD4dfkr,ナナチも不死の可能性あるよな,2019/01/08 9:04:31
684,ID:aXsNNY22a,ミーティもナナチも無害で攻撃力ゼロという共通点があるから不死かもしれん,2019/01/08 9:08:21
685,ID:2hgel9p10,>>678  呪いと祝福の研究をしているボ卿がミーティの不死は「呪い」って言ってる,2019/01/08 9:17:57
686,ID:wwK0h6SKa,もしも暗闇に魂を閉じ込められた副産物として不死性が得られてるなら呪いだよな  魂がどこにも行けないから死ねないってならさ,2019/01/08 9:41:10
687,ID:oGmV9FJpr,総集編後半は頼むからリコさんがレグとの風呂で隆起した度し難に真っ赤になるシーンアニメ化してくれ  あそこホント好きなんだよ,2019/01/08 9:42:06
688,ID:aXsNNY22a,たましいなんて難しいことは分からないけど知性があるのにそれを表現できない状態だったら残酷,2019/01/08 9:44:40
