スレ数,ID,コメント,投稿時刻
640,ID:Lfb51Hov0,ナナチの匂いを覚えてしまったレグにはもうファプタの匂い程度じゃとてもとても…,2018/10/25 15:59:15
641,ID:fds7VjgN0,ユダは誰だろうねぇ,2018/10/25 16:15:14
642,ID:rNndLiRMa,レグとファプタとナナチが昼ドラ展開するって？,2018/10/25 16:19:23
643,ID:qnc2ml+xp,リコさんは入れませんか…,2018/10/25 16:20:31
644,ID:AnN4ijNl0,>>640  よく見るとドリルも先端が欠けてるんだよな,2018/10/25 16:20:40
645,ID:hFuOJi+bp,リコさんは高みの見物,2018/10/25 16:23:23
646,ID:o7Hug7POd,>>645  ちんこの先が欠けているとな！,2018/10/25 16:38:30
647,ID:f6MkSGFFa,先割れちん○ん,2018/10/25 16:49:06
648,ID:rNndLiRMa,レグにドリルなんて付いてたか？って思ったけどレグが起きる前にリコさんが色々試してたときの道具の一つか,2018/10/25 17:02:59
649,ID:mxLT8p+W0,好きなキャラ…マルルクとマアアで迷う,2018/10/25 18:24:13
650,ID:YcodY8iBd,マアアク,2018/10/25 18:41:55
651,ID:wvVAy+Pj0,マルァァァ！,2018/10/25 18:46:47
652,ID:ENMYydsjM,ライザは出てないから仕方ないかもしれないけどマジカジャに負けてそう,2018/10/25 18:53:06
653,ID:nxQMaSXLd,汚いケツと腕に猥褻物を備えたマルルク…  頭がおかしくなりそうだ,2018/10/25 18:53:45
654,ID:MbMWhZR30,トーカ(0票),2018/10/25 18:54:25
655,ID:BQMqehXLd,かなまら祭りにまああさん居ても違和感ない,2018/10/25 18:55:27
656,ID:MXyEVZan0,最新話で出てくるファプタの人間時代っぽい子が子供作れない事と  願望やら価値のこと考えると  ファプタは半永久的になにか産み出せるような能力なんじゃないかなぁと  それで三賢部隊がやたら簡単に六層いけてるのって今、猛威振るってるアビスの生物はファプタがほとんど産み出したとかならわりとすっきり説明つくかもな  とか一通り読み直して思いました   あと一巻が借りパクされてること思い出した,2018/10/25 20:38:35
657,ID:0OzX5yDra,借りパクはとてつもない罪そす。黒いネバネバに清算してもらうそす,2018/10/25 20:43:04
658,ID:hoP10PKW0,>>657  精算だな  相手のちんこもぎ取ってこよう,2018/10/25 20:45:07
659,ID:ij/Oe3/hF,産めないなら産ませたらいいそす  へそは性器ってえらい人がいってたからとりあえず抉ってみるそす,2018/10/25 20:56:21
660,ID:seQhSmqBa,もしかしてえろい人の間違いではないでしょうか,2018/10/25 21:07:26
661,ID:jcObvvui0,ミオ先生に一票,2018/10/25 21:36:05
662,ID:CqQz8DToM,ハボさんか院長先生で迷う,2018/10/25 21:42:13
663,ID:i9WghYh0d,おらは薬師推し,2018/10/25 21:45:28
664,ID:0OzX5yDra,ボ卿かナナチかで迷う  かっこよさか可愛さか…,2018/10/25 21:58:16
665,ID:pTWzZT740,ナナチ　レグ　ボンドルド　マルルク　リコ  リコさんは5位と予想,2018/10/25 22:02:05
666,ID:xiFRwoVn0,うんこしてるだけじゃあプルシュカには勝てないんだよなぁ,2018/10/25 22:04:50
667,ID:0Y4pWSxd0,俺なら、女性への票ならプルシュカ  男性ならボンドルド   要するにイドフロント編のストーリーにやられたんだな,2018/10/25 22:06:02
668,ID:UAG7gbbka,人気投票の結果を発表します   1位 レグ  2位タイ マルルク、ナナチ  4位タイ ボ、ファプタ  6位 シャアン   以上です。ありがとうございました,2018/10/25 22:06:13
669,ID:MbMWhZR30,ボナナミープルは大人気だしあえてグェイラ兄貴を推すそす  死に様が描写されてる貴重なキャラだぞ 犯人はリコサンだけど,2018/10/25 22:14:52
670,ID:kbMxTHifd,誰誰、さおはぶに投票するやつ,2018/10/25 22:16:37
671,ID:hoP10PKW0,>>669  つくし卿がゾアホして過半数の投票権握ったなクォレハ,2018/10/25 22:21:16
672,ID:ozZdx1Va0,複数ランクインしてるタイさんというキャラは何巻に出てきますか？,2018/10/25 22:25:05
673,ID:5VLKkHM5r,マアアさんの汚い尻に一票,2018/10/25 22:30:14
674,ID:kbMxTHifd,タイマルルク→タイと言ったら男の娘、マルルクも可愛い男の娘  タイボ→？？？,2018/10/25 22:35:20
675,ID:XVAe2B3r0,タイーホ,2018/10/25 22:37:29
676,ID:LQBPO07la,タイってのは順位、つまり票数が同じって意味な,2018/10/25 22:40:34
677,ID:sfoUFYOQ0,ハマシラマさんに一票,2018/10/25 22:41:06
678,ID:kopVHC270,旨味と臭みを増したイカのようなものだと考えると上位入るよね,2018/10/25 22:43:01
679,ID:jpjf26La0,冒頭リコとナットが探掘帰りに乗ってた荷車を引いてる謎の動物がかわいい,2018/10/25 23:11:15
680,ID:78Cpaw0N0,まああさんに一票！！,2018/10/25 23:44:10
681,ID:ehezUNeKd,タイといえば性転換,2018/10/26 0:28:45
682,ID:YkWMC2540,ロボがふわふわに ふわふわがロボに転換するよ  爆臭ケモショタとナナチロボだよ,2018/10/26 0:58:22
683,ID:JU3n6lVU0,転換といえばファプタと村の住民の言語が反転しちゃってるのが気になるな  ファプタが訛っているとはいえ共用語を話せてるのなんでだろ,2018/10/26 1:04:35
684,ID:K3mElaID0,イルぶるの住人が原住民語を話しているのは、シャアンちゃんを追い出した原住民達が成れ果てたからと考えれば筋が通るのかな   当時から共通語を使っていて、今も人間性が残っているワズキャンやヴェロ子さんはもちろん、あとから成れ果てたであろうおかみさんやカジャさんも共通語を話せるけど、普段は原住民語を使う人が多いからそこに合わせてるってことで   ただファプタについてはわからん…  干渉器さんやレグと過ごしていた時期に覚えたんだろうか,2018/10/26 1:50:47
685,ID:4Q9M7xtZ0,カジャさんは人間だった時はガイドかなにかだったのかなとか  アビスにオリル外国人を案内するガイド  外国人か原住民かはわからん,2018/10/26 3:28:57
686,ID:WV1+uR+z0,カジャは人気投票期間中に普段から高速体使いはじめそう,2018/10/26 3:53:03
687,ID:Ry/ynes8a,速身体で走っててこけたところ地味にリコさん生命の危機だった気がする,2018/10/26 5:44:50
688,ID:RSl67PGN0,>>688  そんなこと言ったら初めっから生命の危機ばっかなんだよなあ,2018/10/26 6:53:18
689,ID:3NHG8IV5a,そもそもワクワクする自殺だしそりゃな  奈落で死んでも満足とはいかないまでも未練はないだろう,2018/10/26 7:13:16
690,ID:Ry/ynes8a,>>689  オオガスミだけじゃなく地面にかすっててもほぼ終わり、振り落とされてももちろん終わりで  あの一瞬に即死の危機をたくさん潜り抜けてた感,2018/10/26 7:15:28
691,ID:ZmXEQS43a,12歳でラストダイブは最年少記録なんだろうか？,2018/10/26 7:16:04
692,ID:ehezUNeKd,ライザが10歳の可能性,2018/10/26 7:19:48
693,ID:NyLkqi9np,お前、タイムリープしてね？,2018/10/26 7:21:56
694,ID:PUh2Zjoia,Q.メイドインアビスの◯◯って△△じゃね？   A.うるせえ！その程度じゃ憧れは止められねーんだ！！！,2018/10/26 7:42:15
695,ID:ehezUNeKd,>>695  Q.わかんね？力場だよ  Q.全て私ですよ,2018/10/26 7:48:42
696,ID:O5x9ZLRS0,知らねよ～,2018/10/26 7:56:17
697,ID:Teahsfyp0,>>692  いぇぷ,2018/10/26 7:56:21
698,ID:JCDwoaX1a,A.いぇぷ,2018/10/26 8:24:50
699,ID:7Vj81hbH0,yep,2018/10/26 8:36:12
700,ID:LqfaZ9Ch0,>>684  原住民の子とガンジャ隊の誰かとの「祝福」と「呪い」の融合だとしたら、言葉も両方話せるかも？  腕も、ミーティーみたいに再生するかもしれんね。,2018/10/26 9:06:16
701,ID:cAw8EZZNp,アニメ2期やったらカジャサンのねんどろいどとか出るんだろうか,2018/10/26 10:05:46
702,ID:LEqgl+hV0,ガレキなら誰かが作るかもだが、公式のフィギュアでは出ないだろ  ねんどろはなおさら  パーツの複雑さと数、人気があってもフィギュアで出して売れるかどうかっつったらどう考えても売れない方だし,2018/10/26 10:09:25
703,ID:JU3n6lVU0,カジャさんみたいな足が複数ある体型は、可動にすると案外ポーズ付けに困ったり  構造によっちゃ自重に負けてスタンド必須になるから、  首と腕以外は非可動のほうがありがたったり,2018/10/26 10:46:33
704,ID:C3ddnCGhM,またつくし卿がドシガタツイートしてる…,2018/10/26 11:13:07
705,ID:MS/hjlwLd,カジャもリボルテックマジカジャほしいよ,2018/10/26 11:13:40
706,ID:6njDOS0P0,ボ卿信奉へ誘うのは重大な犯罪者を生み出すからやめろ,2018/10/26 11:29:25
707,ID:9l+Q/CGKa,>>707  おやおや心外ですね,2018/10/26 11:33:36
708,ID:GVEiNg0ur,リアルゾアホで稀代の犯罪組織が完成してアビスが聖典として祭り上げられた末に禁書指定されるまで見えた,2018/10/26 11:57:32
709,ID:GHzZAfZ6d,黎明卿並みの条件が揃わないとゾアホ使っても自滅するだけだろうから問題ない,2018/10/26 12:03:23
710,ID:GVEiNg0ur,>>710  つくし卿本人ならあるいは,2018/10/26 12:15:10
711,ID:9l+Q/CGKa,ボ卿が当たり前のように使いこなしすぎてるから実感薄いけど常人が使うと廃人になるんだよな…,2018/10/26 12:19:45
712,ID:S/DG3pYha,つくし卿は既に使いこなしておられる  元の体は今ではフードと化している  https://i.imgur.com/w0IcO9D.jpg,2018/10/26 12:38:00
713,ID:D9pA3o1td,ボ卿専用ゾアホリック,2018/10/26 12:38:01
714,ID:yF1HxT4nM,ナナチ描いてる時ヨダレ垂らしてんのか…,2018/10/26 12:39:44
715,ID:mtZdJYejd,むしろよだれを垂らさないとナナチが描けない,2018/10/26 12:48:28
716,ID:NyLkqi9np,おやおや  我々はすでに、つくし卿に喜んで隷属しているのですよ  ゾアホリックメイドインアビス、素晴らしいですよね,2018/10/26 12:49:29
717,ID:3M7KlPP90,つくしはクオンガタリに操られて漫画を描いてる,2018/10/26 13:03:24
718,ID:GVEiNg0ur,クオンガタリに操られるショタ本体に操られる成れ果てつくしに操られてコウシンガタリをするスレ民  食物連鎖？の最下層だ,2018/10/26 13:13:26
719,ID:C3ddnCGhM,ぷるぷるぼくわるいクオンガタリじゃないよ,2018/10/26 13:21:22
720,ID:4AngUfezr,>>718  クオンガタリよ性癖ヤバイな,2018/10/26 13:21:32
721,ID:Teahsfyp0,>>720  「ぷるぷるしてて美味しい」,2018/10/26 13:38:21
722,ID:nN2W0pSW0,ナナチの香ばしい匂いはつくし卿の唾液の臭いだった…？,2018/10/26 14:11:57
723,ID:zRg8wnjC0,（θωθ）「んっなぁ～！？」,2018/10/26 15:26:12
724,ID:NyLkqi9np,ふわふわでいい匂いのクオンガタリ,2018/10/26 15:41:22
725,ID:Znmtildxa,どういう人生歩んだら自分の代理キャラを自分の顔の皮フードにしたショタキャラにしようと思うんだ,2018/10/26 17:01:25
726,ID:9l+Q/CGKa,自分の代理キャラを使って主人公を虐めるのが大好きとか言いながら鞭振るってる作者もいたぞ,2018/10/26 17:08:05
727,ID:EOWwpW3Ca,イギリスで嫌な思いしたから漫画でイギリスを破壊しまくった漫画家もいたな。,2018/10/26 17:24:26
728,ID:b1arc74Td,>>726  手をよく見るとケモだぞ,2018/10/26 17:36:03
729,ID:GVW5q3wf0,なんか知らんけど途中から自分の代理キャラがおっさんから美幼女に切り替わった漫画家もいましたね,2018/10/26 17:57:31
730,ID:ByibVZjP0,>>730  抜け殻はちゃんとカバー下で対談してるやん  担当は星になったけど,2018/10/26 18:08:27
731,ID:3NHG8IV5a,>>728  作中でキャラにも愚痴らせてたな  あれ絶対実体験込みだわ,2018/10/26 18:11:46
732,ID:9l+Q/CGKa,>>728  ？？？「ちなみにイギリス旅行は最悪だった。  あいつら（英国人）、ビックリするほど態度悪い。  かなりいいホテルに泊まったはずなのに、何を頼んでも  「アア？」「ハア？」「ナに言ってんだこの黄色い猿は」  とでも言いたげな糞態度。  エクスキューズッミーッて言えボケー。  魔神英雄伝ワタルのアイキャッチみたいに言えボケー。  あと飯がまずい。噂に聞いていたが噂以上にまずい。  日本食レストランまでまずい。マジびびる。 美味いのは中華料理とインド料理。植民地の力借り過ぎ。  おまけに道端で珍しく親切な外人がいたと思ったら ニセブランド品を売りつけようとしやがる。  あんまりにも胸糞悪かったから旅行の途中で、 この都市丸ごと漫画の中で皆殺しにしてやることにした。 最初はニコニコ観光だった俺の顔が  だんだんと胸糞ストレスが溜まりに溜まり、  地図を見ながら「この建物ぶっ壊す、絶対ぶっ壊す」  「焼いちまおう、胸糞悪い。全部灰にしちまえ」とか 「このアングルから写真とって置こう。  　日本帰ったら物凄い勢いでロケット弾ぶっ込ませてやる」  とか言い、 ロンドンアイつう観覧車乗りながら ぜってえ火の海にしてやるこのクソ街とか言いながら  写真をバシャバシャ取りまくったりしていたので  観光旅行というよりはテロリストが下見に来て襲撃計画練ってるような  あまりにも無惨な旅行だった。」,2018/10/26 18:23:41
733,ID:dosOhovZ0,たとえ負のエネルギーであろうが漫画を描く力になってくれればいいよね  そこへ嗜好やら性癖やら上乗せすればたいてい面白い作品になる,2018/10/26 18:43:09
734,ID:NyLkqi9np,>>733  読む限り、ホテルのスタッフの態度が悪かったのと日本食が不味かったくらいで、世界中どこにでもありそうな話に思えるけどな,2018/10/26 19:01:50
735,ID:cz7uz6OBF,漫画家と漫才師は話盛るのが仕事,2018/10/26 19:13:43
736,ID:LEqgl+hV0,>>735  それはあくまでもわかりやすい事柄を書いただけで、  実際は国へ降り立った最初の空港のチェックから両替からタクシーから何から何まで酷いんだよ  今は多少はマシかもだが,2018/10/26 19:17:28
737,ID:+4OQjzld0,取るに足りない出来事をさも面白げに仕立てる力は必須だからな。彼の場合偏りが著しいが,2018/10/26 19:17:51
738,ID:wa/evxTK0,つくし卿も不屈の花園や前線基地でえらい目にあったから燃やしたり半壊させたりしたんだね…,2018/10/26 19:19:46
739,ID:hg0rWidBa,つまりつくし卿は苗床&さおはぶ経験者と,2018/10/26 19:32:27
740,ID:4AngUfezr,ロリ巨乳には何をされたんだ…,2018/10/26 19:33:25
741,ID:dosOhovZ0,かわいいロリ巨乳にはきっと傷付く言葉を吐きかけられたんだろうなあ…  下手に知らない小さい子に声をかけると声かけ事案なんて警察が動いちゃうし,2018/10/26 19:51:35
742,ID:sMcNWRRSd,飯は不味いぞ  ロンドン近辺ならだいぶ選択肢増えてきたが  お客様が田舎の風景をご所望でなおかつ「今夜はイタリアンがいいなー」とか仰ると俺の顔がひきつる  キープしてる連絡先は中華かインド料理ばかり,2018/10/26 19:55:56
743,ID:r7KeAug/0,>>728  それのエジプト版は聞いた事がある,2018/10/26 19:58:34
744,ID:GVW5q3wf0,>>743  どんな職種やねんｗ  観光案内人とか？   イギリス料理が不味いのは大体産業革命と、フランス料理が美味すぎたせいだそうな,2018/10/26 20:02:19
745,ID:J9Ep3YNtd,>かわいいロリ巨乳にはきっと傷付く言葉を吐きかけられた   ごほうびですやん,2018/10/26 20:13:25
746,ID:U1mxgLUtM,イギリスは早い時期から外国人が多くて料理人はインド人が多かった  このインド人の中には現代で言うパキスタン人も含まれる  この人らがフランス料理と故郷のインド料理パキ料理を作った  イギリス料理は捨て置かれた  長い間イギリス料理は家庭料理のみだった  それが不幸の原因だ,2018/10/26 20:21:30
747,ID:wXcoa3fH0,フランス旅行したときは観光グルメ誌に載ってるようなちょい高級レストランで食うより場末のきったない飯屋で他の連中が食ってる飯をなんとなく注文したほうが味的にもコスパ的にも最高だったという思い出,2018/10/26 20:23:23
748,ID:GXN2iTjQ0,そういうとこはジャガイモの芽処理せず出したり信じられんことするぞ,2018/10/26 20:29:29
749,ID:sMcNWRRSd,>>745  職業は探窟家です   アニメ何回も見直してるけどやっぱり音に対するこだわりが非常に良いね  このクオリティでマジカジャさんを見られる日が楽しみだ,2018/10/26 20:35:38
750,ID:3M7KlPP90,ブリテンほど酷くないスウェーデン料理  https://youtu.be/DmaedvVBkV8,2018/10/26 20:36:16
751,ID:7fz5J46n0,でもレグの腕の変わりばえないジャキーン音と霧織のシャラララーン大音量は正直ウザかったな,2018/10/26 21:29:36
752,ID:sMcNWRRSd,あ、んぼっぷは頑張らなくていいですからね…,2018/10/26 21:37:30
753,ID:Ny/1pbQPp,渡英経験者多くてわろた  しばらくリコさん飯描かれてないなー   自画像をみると、つくし卿はロリというより、ロリっ子になりたい人なのかね  なれるならナナチか,2018/10/26 22:11:09
754,ID:3M7KlPP90,シシ神様の眼ってナナチに似てるな,2018/10/26 23:18:33
755,ID:JWA58+tU0,ナナチ料理が不味いのは大体産業革命と、リコさん料理が美味すぎたせい,2018/10/26 23:33:32
756,ID:cQUqS97a0,美味しいものは美味しいと感じられる舌は持っているからナナチはこれからですよ  だから早く起きて睾丸焼きを食べてくださいナナチ,2018/10/26 23:44:38
757,ID:R5JLTwgq0,んなぁ！これ睾丸じゃん！,2018/10/26 23:49:40
758,ID:6njDOS0P0,相手に自分の睾丸を差し出してあわよくば胃で受精させようと狙う変態性が価値の者だよ,2018/10/26 23:57:48
759,ID:Vsmc74Nn0,プルシュカがリコの料理でメシの顔をするのが見たかったなぁ・・・   あ、イギリス原産のハミガキ粉使ってるけど、おいしいよ,2018/10/27 0:30:08
760,ID:4OLguJ2R0,>>760  「プルシュカ。たくさん食べてね…(ちゃぽん)」,2018/10/27 1:06:43
761,ID:SpcZrHAt0,まじかよ産業革命とスターゲイジーパイ最低だな,2018/10/27 1:08:01
762,ID:WzGIQaGLd,リコサンって食い物そこら辺に置いといたら拾って食うんだよな  閃いた,2018/10/27 1:10:23
763,ID:UO2gMHPK0,僕のマツタケも食べられちゃいそうです,2018/10/27 1:15:28
764,ID:XyIwaZQZr,>>764  その菌床ごといきそうなんだよなぁ,2018/10/27 1:49:01
765,ID:7oOttVi7K,イギリスはレストランなら最近はモダン・ブリティッシュ・キュイジーヌ（近代的イギリス料理）が台頭してきて多少はマシになってる  尤も、民間は相変わらずお察し,2018/10/27 1:54:33
766,ID:dBM7m01B0,ヨーロッパ料理のいい所は新鮮じゃなくなった肉や魚でも  ハーブや味付けでどうにでも出来る所だな,2018/10/27 2:07:52
767,ID:pwriKujA0,アフタヌーンティーだけはめちゃくちゃ美味かった  不思議な国だ,2018/10/27 2:10:30
768,ID:VWb5Qh/G0,いまさらだけどエロ子が人間の姿保ってたのってワズキャンとベラフの意思なのかな  本人は代償が必要とか自分じゃない方がいいとかで反対したから監禁されてた的な  目の奥っていう場所で成れ果てが影響受けるのも何か人間性の喪失と逆の力が働いているとかもあり得るような,2018/10/27 3:04:09
769,ID:vdJx7PoY0,それはわからない  何故なら考察できる余地が無いからだ,2018/10/27 3:17:35
770,ID:3RSCwWQ70,イギリスは行ったことはないのでわからんが、海外でまずかったのはカンボジアのクメール料理  あの香草が俺はダメ  まあこれは好みの問題だろうけど   あとは幼少期に食ったアメリカのホテルのパサパサハンバーグ  アメリカの料理もそんなうまくないかな   エジプトはうまかった  みなさん糖尿病になるらしいので栄養バランス的にはどうなのかわからんが,2018/10/27 5:01:30
771,ID:3RSCwWQ70,そういやボ卿は何食ってんだろ,2018/10/27 5:05:12
772,ID:ZZxdu+P60,そりゃ壁の味がするアレだろ,2018/10/27 5:18:04
773,ID:Q9f2KllGd,沖縄も海外みたいなものだし飯も不味いよね,2018/10/27 5:19:01
774,ID:B340SAzPa,ボ卿「ようこそ勇敢なる子供たちよ…お腹がすいたでしょう  私が作った讃岐うどんですよ」   みたいに食事に気を配るボ卿とかただの優しさおじさんやろ,2018/10/27 5:36:44
775,ID:rDEY0k4M0,>>769  人間ベラフは美しさの本質は目と称していて  ヴエコが囚われていたあの場所の名前は目の奥だから関係ありそう  単にベラフが地名名付けただけかもしれないけど,2018/10/27 6:07:44
776,ID:VyA6ZO53a,壁の味って普通に木製の壁でいいんかな  なんかコンクリートの味しそうな見た目だけど,2018/10/27 8:08:28
777,ID:7oOttVi7K,漆喰じゃね？,2018/10/27 8:10:16
778,ID:4OLguJ2R0,>>777  漆喰の中には昆布が入ってる  土俵の下にも昆布が埋まっている  壁の強度を高めるのに必要なんだ,2018/10/27 8:11:25
779,ID:ynLnlT0yd,壁のうまみ成分,2018/10/27 8:20:31
780,ID:XJSZleEj0,こんぶそす,2018/10/27 8:40:52
781,ID:1aZbr1/Mr,殲滅卿の味覚が正常だったのって奇跡に近い気がしてきた  >>771  カンボジア料理は先輩が世界一美味いと言ってたから、香草好きにはたまらんのだろな  >>774  政治臭がするのはどうでもいいけど、沖縄料理は基本美味いだろー  それこそあれもソーキそばとかの出汁が好きかによるけど,2018/10/27 8:48:16
782,ID:ynLnlT0yd,沖縄がというか、冷たい海域に住む魚の方がうまいからなあ。特に生で食うには,2018/10/27 8:56:45
783,ID:VyA6ZO53a,県民だけど刺身は間違いなく本州の方がうまいぞ,2018/10/27 9:14:59
784,ID:q1a5T8CM0,ガンキマスは刺し身上手いかな,2018/10/27 9:33:15
785,ID:1aZbr1/Mr,>>783  沖縄料理に刺身がないのはそれでかー  海に囲まれてるわりに豚料理が発達しまくってる納得がいった  ただまぁ、流石に西表島で釣って海水で茹でたナンヨウクロダイは美味かったな,2018/10/27 9:38:06
786,ID:FNRsEi60d,イギリス飯まずスレだったはずが、いつの間にかメシテロスレ,2018/10/27 9:55:29
787,ID:3RSCwWQ70,南部の栄養価が少ない透明な海より、北部の栄養価が高い濁った海の方が魚も肥えるってことじゃね,2018/10/27 10:05:20
788,ID:fokvipeB0,>>785  寄生虫怖そうだな（川魚にもアニサキス居るのかな）,2018/10/27 10:18:19
789,ID:1aZbr1/Mr,寄生虫は川魚のが多いんじゃなかった？,2018/10/27 10:26:11
790,ID:3RSCwWQ70,>>775  結構なパワーワードだな  パワーセンテンスというか,2018/10/27 10:40:25
791,ID:VxYr8B8v0,おっ、生放送やってんじゃーん  これは30日更新ありそうやね^^,2018/10/27 11:00:26
792,ID:VxYr8B8v0,初めて生放送見たけどつくし成れ果て過ぎてて草,2018/10/27 11:04:05
793,ID:RwOaQ7ZUa,ドシガタ話題から国際ご飯事情まで  幅広すぎだろこのスレ,2018/10/27 11:36:57
794,ID:INegVwPQ0,>>771  美味しいものは糖と脂肪でできてるってＣＭがあったな  美味いことと糖尿病はやっぱ避けられないな,2018/10/27 11:37:20
795,ID:4OLguJ2R0,>>788  大きいのは南の海だが、海流や寒さで鍛えられた魚の方が筋肉が締まってて旨い  寒ブリも冬物の方が美味いのは寒さに耐えられる様に脂を溜め込んでるからだ  アワビも南国の大き過ぎる物は歯ごたえがないと聞いた,2018/10/27 11:48:11
796,ID:dBM7m01B0,明日何かあるの,2018/10/27 12:07:39
797,ID:XJSZleEj0,大探窟祭,2018/10/27 12:21:31
798,ID:S4INg2A3d,切実にアビスのグルメ本を出してほしい,2018/10/27 12:39:19
799,ID:83StKqRTM,ナナチ、ナナチぃ！！（もふもふもふもふ,2018/10/27 12:39:52
800,ID:VEZKJwPXa,>>797  潜ってる探窟家の白笛が上がったからお祭りだよ,2018/10/27 12:43:42
801,ID:4OLguJ2R0,オーゼンさんの女の子がアガった日もお祝いなの？  赤飯の逆で白米でお祝いかな？  黒米？,2018/10/27 12:49:08
802,ID:xlOM9iPM0,つくしは何の作品を見てるんだ？  男の子がドレスを着る　最高とかいってたが,2018/10/27 13:03:00
803,ID:VEZKJwPXa,ちょっと前のプリキュアでそんな回があったがまさか…,2018/10/27 13:06:32
804,ID:sH+vdDwb0,早くファプタと白い犬みたいなやつが合体しないかな,2018/10/27 13:08:54
805,ID:YW+cMqpdd,レグくんは犬みたいだけど白くはないぞ,2018/10/27 15:36:05
806,ID:SkFlJZysM,>>789  ハマシラマも刺身だったし  いけそうな気がする,2018/10/27 15:38:53
807,ID:WgSGOPCuM,あの白わんこが初代レグやったら嫌やな,2018/10/27 17:48:02
808,ID:y7cJt0Rv0,>>807  ハマシラマはイカかクラゲの類に見えるが  イカでも線虫は居るけど活き造りを好む人はいるね  でもイカの精莢だけはアカン,2018/10/27 18:31:50
809,ID:R4dz15n7a,アビス産の寄生虫とかヤバそう,2018/10/27 19:41:30
810,ID:OMwtZBETD,白わんこてミーティ？,2018/10/27 19:51:09
811,ID:UCKW2+WGp,>>810  割と来るものはウェルカム、帰るものは逃さずって感じだから、ライザも気にせず生食しまくってたんだと思う  クベキャサスみたいなのでも当たる時は当たるし,2018/10/27 20:02:14
812,ID:2z1wNWbIa,クオンガタリとかいう超ド級にヤバい寄生虫いたやん  寄生虫は終宿主は殺さないというけど誰？誰？って言う程度に生命活動はしてたで   ほとんど反射で自我や意識はもうないだろうけど,2018/10/27 20:46:09
813,ID:Ew+OQnK6a,クオンガタリって狩りの仕方はナキカバネとほぼ同じだよね。得物の声で同種を呼び寄せて補食する  得物が生きたままコロニーにされるってのが悪意激増しだけど,2018/10/27 20:56:46
814,ID:GRt3uw/7p,小学生の頃、クラスで飼い始めたモンシロチョウの幼虫が、アオムシコマユバチに寄生されていた時のショックを思い出す,2018/10/27 21:11:59
815,ID:OMwtZBETD,>>815  おまえもミギーに寄生されてんじゃね？  ふと気がつくといつもミギーに握られてるだろ？,2018/10/27 22:51:47
816,ID:n+mvjgqq0,(｜)「心に憧れが尽きない生物、なんと素晴らしい！！  　　　だからナナチ、いつまでもメソメソしているんじゃありません  　　　私には少し重いようなので、君に託しましたよ」,2018/10/28 1:15:49
817,ID:qbXhYk7p0,基本魚の寄生虫は内臓にあってそこから筋肉に移動するんで、  取った後活け締めにするか、すぐに内臓を取り除くかすればいい,2018/10/28 1:58:55
818,ID:QPI6z+I+a,ミギーってアビス探索にめっちゃ役立つよな…戦闘も強いし頭もいいし話相手にもなる,2018/10/28 2:10:04
819,ID:N31zqBBN0,ミギーは上昇負荷を受けるのかどうか  6層の負荷なんか考えると人間性元からあんまりないような  シンイチと融合が進んでからはちょっと人間味あるけど,2018/10/28 2:12:17
820,ID:q6RihhMwa,憧れ？そんなものがなんの役に立つというんだ  死ぬのが確実、そうでなくても決して戻ってこれないのに行く必要がどこにある   ミギーならこう言いそう,2018/10/28 2:13:35
821,ID:DoRKjUTB0,>>814  あの時声がしたのは祈手がサンプルを採ったから共鳴？の為に声を出したんじゃない？  獲物を呼ぶ為というより巣全体に獲物が来た事を知らせる為,2018/10/28 3:11:24
822,ID:FdMUq8mm0,>>820  ナナチの説明によれば力場に致命的な部位がひっかかった時に上昇負荷がかかるらしいけど  ミギーに特定のそういう部位はあるんやろか,2018/10/28 3:26:08
823,ID:QPI6z+I+a,ミギー「新一、深く考えるな。ショタはへそを露出させて女装しておけばいいんだ」,2018/10/28 3:50:20
824,ID:C7xUpaA90,マルルクはお団子ヘアで、髪の横のポーチみたいなのにお団子部分をしまっていると思っていたけど、よく見たらショートヘアだったんなぁ～,2018/10/28 4:40:42
825,ID:wYwYI8qVa,マルルクが短髪なのは男の子の尊厳維持でもある,2018/10/28 5:15:07
826,ID:hJOD0mlpd,>>823  脳のような特定の部位ではなく薄く広く神経が張り巡らされてて身体中全部で思考してる可能性もある  その場合は身体どこでも負荷受けそうだけど,2018/10/28 7:56:00
827,ID:iMNRn+89a,シンイチ・・・『男の娘』というのを本で調べたが・・・結局ホモだと思うぞ,2018/10/28 8:06:28
828,ID:Q/Q9VX5T0,「男の娘」は三次に対して使わない方がいい言葉だな  一時期糞メディアが女装の男に対して使ったりしてたが…   実写はともかく、二次元でショタ・男の娘は、それら同士で絡んでようが、  成人男性にやられてようが、「ホモ」ではない  ホモは男同士、ショタはショタ   根本から全くの別物・別ジャンル,2018/10/28 8:11:10
829,ID:cft/Kuwu0,>>828  言いそうだな  と思った所まではいいんだが、そんな情報を何処で入手したのか……  シンイチの部屋なのかそうでないのかが一つの焦点,2018/10/28 8:12:47
830,ID:kFIeT4ix0,ん  https://i.imgur.com/adiXEA1.jpg,2018/10/28 8:15:57
831,ID:sHxbfwWix,おまえ  もしかして  まだ   30日に更新があるとでも思ってるんじゃないかね？,2018/10/28 8:46:40
832,ID:Z3Us/XG40,>>831  畜生武蔵はBBAディープキスの刑よ～,2018/10/28 8:48:01
833,ID:k5KnD4oZK,プリキュアにまああさん出てた,2018/10/28 8:54:00
