スレ数,ID,コメント,投稿時刻
626,ID:uXsLDfB40,……いやそれはちょっと(被害)妄想がすぎるぞ  ネタ＜絵とは一言も言ってないし、そもそも個人の才能や能力の活かし方を考えた時に  「漫画家になりたい」なら絵の方が比重は大きいんじゃねってこと(目標が物語を作りたい、ならもちろん比重は逆になる)   チームで作った作品の功績の配分の話になると、完全に別物っすよ,2018/12/21 19:42:45
627,ID:Fs9oFdfxp,絵だけで連載とアニメ化を勝ち取ったイカ娘を侮辱しないで&#128557;,2018/12/21 19:46:09
628,ID:Q+ZV2mIy0,OENとかいうあの絵で2作もアニメ化ゲットした漫画家の鑑,2018/12/21 19:53:11
629,ID:uXsLDfB40,(NとEが逆！),2018/12/21 19:56:47
630,ID:x+IEpJCI0,オエン,2018/12/21 19:57:11
631,ID:dPFxDI/ka,OZEN,2018/12/21 20:22:50
632,ID:f+MMXkbja,>>623  あれもカートリッジみたいなのあったよね   なお未読の人は読んではならない（戒め,2018/12/21 20:34:29
633,ID:NHCBDsHY0,にゅう！(放尿),2018/12/21 20:43:02
634,ID:p9EqeVOha,ラジオ聞きそびれたぜ…  YouTubeにアーカイブとか載せてほしいです,2018/12/21 21:05:32
635,ID:muclTy+gd,>>629  ONE版ワンパン見たらネーム力高いの分かるからなーまさに漫画家って感じだ,2018/12/21 21:19:35
636,ID:4TgZKt6n0,>>602  〉ナナチをコウシンガタリの苗床  コウシンガタリ・・・   おい！最新話ナナチのナカあったかいぞ！  すげえええええええ！,2018/12/21 22:32:24
637,ID:dPFxDI/ka,ナナチのナナチっこはナナチのこ～,2018/12/21 23:00:39
638,ID:zYSjnhDb0,リコ「レグの膣内（ナカ）あったかいナリィ」,2018/12/21 23:01:46
639,ID:BZro74xE0,リコやめるのだ～  そこははかり棒を出し入れする穴なのだ～,2018/12/21 23:15:54
640,ID:Q+ZV2mIy0,リコ「食べるよ！」,2018/12/21 23:21:17
641,ID:wwjdx2vn0,ナナチ「ボクハラッキービーストダヨヨロシクネ」,2018/12/21 23:24:36
642,ID:Z2d1/kLJ0,>>624  榎宮祐みたいに胃癌切除して漫画家から小説家に転向したのもおる  体力重要  退院した途端に「先生！連載枠用意しておきましたよ！」って担当に言われて「こいつは俺を殺したいのか」って思ったらしい  ジブえもんが居ると勝手にどんどん話を最悪の方向に動かしてくれるから凄く楽って言ってた,2018/12/21 23:30:25
643,ID:iKltIefbM,ヴエコが被ってるのは赤ぷよ帽,2018/12/21 23:36:31
644,ID:4TgZKt6n0,>>643  はじめて聞いたから調べてみたけどラノベでイラスト自分で描いてるのか  文章力あればお金総取りでお得やな   前に『今日から俺は』の人の小説読んだけど、やっぱ漫画家は簡単に小説家になれないと感じたよ ネタ面白くても文章力ないとダメ   逆に漫画家やめてラノベ描いた方が良いと思うのが、ネームが下手でセリフが小説みたいな篠房六郎,2018/12/21 23:55:36
645,ID:uGVa2xyR0,アニメーターで名前が売れてたけど漫画家デビューしたらぱっとしない人とかいるよね  イラストは描けるけど漫画の文法はまるっきり素人って感じだった,2018/12/21 23:57:44
646,ID:NO9RHRLS0,東方の兎キャラ好きさんはまず出生国から色の塗り方まで全部規格外だから……  Twitterでいっつも奥さんネタで大喜利やってるけど、仕事はどっちかっていうとやりまくるし筆も速い方なのよね確か,2018/12/22 0:20:27
647,ID:BAY7lOdx0,>>646  アニメーターになりたかったが才能無いと言われた手塚治虫  漫画家になりたかったがアニメーターの天才と言われた宮崎駿やな,2018/12/22 0:36:08
648,ID:HpNIysep0,まるでぼく勉みたいだな,2018/12/22 1:07:56
649,ID:V4OeKwhoK,ノゲラの人ことチアゴさんは実力はあるけど良い意味での手の抜き方を知らなかったのと、ひとりで抱え込み過ぎてストレスで身体壊したからね  あとあの人まだガンの予後治療もあるし首と肩壊したしで生き急ぎ過ぎ。そのうちまた倒れるぞ  つくし卿も同じとこあるからすげー心配,2018/12/22 1:44:53
650,ID:BAY7lOdx0,つくし卿はブラジルとかどっかの人なのか,2018/12/22 2:01:06
651,ID:6ELXqKKd0,＼ふたたび御無礼／ 竹書房 50%OFFセール「むこうぶち」1～49巻11円や『メイドインアビス』最新7巻など10,000冊以上 - きんどう 　  https://kindou.info/102681.html  AmazonKindleで23日までの3日間限定で『竹書房 50%OFFセール』がスタートしましたのでご案内。   えー、先日ほかストアで大規模に実施されてた『むこうぶち』1～49巻各11円(98％OFF)がKindleでもオフィシャルにスタートですね。  うちだけでも10万冊も売れてましたが、見落としてた方はぜひ！『むこうぶち』外伝1・2巻も半額セール対象ですよ。   ほか来年1月に劇場版総集編が公開される『メイドインアビス』最新7巻や、『ムダヅモ無き改革　プリンセスオブジパング』最新4巻など最近発売のコミック作品をピックアップしました。  対象は1万冊と多いのですが分冊版などでずいぶん水増しされています。とはいえ小説や写真集など対象は多岐にわたりますので年末年始のおともにぜひ！,2018/12/22 2:37:08
652,ID:k34fcAhT0,>>651  地球の裏側という意味か,2018/12/22 3:54:49
653,ID:/cgL8eFMr,今こうして更新を待ち焦がれることが出来るのも幸せなのかもしれない  FSSやベルセルクやハンターみたいにはならないと思うけど、  完結した後の日々を思うと今から既に虚無感がわいてくる,2018/12/22 6:24:40
654,ID:wWj/XIT40,ケビン・ペンキンが来期の「盾の勇者の成り上がり」で音楽を担当しているようだ,2018/12/22 8:12:54
655,ID:TmVCdS8Qp,あれ1話投稿された時からずっと読んでたけど、そんな幻想的な音楽必要な雰囲気では無いと思うけどなぁ,2018/12/22 8:50:58
656,ID:V2fownsd0,月始めに全巻買い揃えたばっかりんなぁ…,2018/12/22 11:41:56
657,ID:ZhP39OVj0,絵柄のギャップが凄かったので差し替えてみたら意外と馴染むような  https://i.imgur.com/uu53Teb.jpg,2018/12/22 12:26:09
658,ID:BAY7lOdx0,カードリッジ採集隊かな？,2018/12/22 12:28:54
659,ID:O7f83mZy0,なんかヤバいアイテムもらえそう,2018/12/22 12:30:21
660,ID:Bwblbm5ja,ガチ勢,2018/12/22 12:30:28
661,ID:DcuZwiJU0,カートリッジにするには少し大きいな,2018/12/22 12:58:39
662,ID:w8zFdMAAa,コラボっていうか侵略しに来たみたいになっとる,2018/12/22 13:40:59
663,ID:JIKqKyBua,ボ卿 がせめてきたぞって考えると思って絶望しか感じない,2018/12/22 15:55:20
664,ID:ODp2UNuid,「チャリで来た」,2018/12/22 15:57:59
665,ID:96bx3IpGa,でも他作品とコラボとなるとボ卿応援したくなるこの気持ちは…,2018/12/22 16:18:00
666,ID:tR1N+AXMd,ボ卿になってみた,2018/12/22 16:19:52
667,ID:q7bLqAep0,>>624  後、有名なのは、デスノートの原作者   それと、夢も希望もない話だけど  メジャー誌なんかだと、話は  ブレーンの企画会社が作ってる  こともある  すぐに、昼枠のアニメで、商品タイアップなんてのは  このパターン,2018/12/22 16:51:27
668,ID:7+kMqqPN0,ナナチの母乳おいちぃよぉ...,2018/12/22 17:06:40
669,ID:0Bq+KLVH0,ナナチのピジョンミルクおいしいなり,2018/12/22 17:10:05
670,ID:Rj08HIM3r,ナナチの乳首は6つある,2018/12/22 17:10:50
671,ID:yJ5HVHG6M,>>670  オエー鳥思い出した,2018/12/22 17:51:13
672,ID:ptOqlT4/0,>>629  MAEN？,2018/12/22 18:16:57
673,ID:h5CZOc0Dr,>>671  ひとつひとつ抓って確かめたい,2018/12/22 18:18:11
674,ID:xK9IS/xyd,>>672  レグビーム！！,2018/12/22 19:22:38
675,ID:i3hX24Eu0,先生にクリスマスプレゼントに範馬勇次郎の背筋あげたい,2018/12/22 19:48:43
676,ID:k53zYAZE0,範馬ナナチ「モニュ…ナポ…ンナァ…」,2018/12/23 0:22:02
677,ID:+w6kdbCV0,>>652  ㌧クス、かちまた。,2018/12/23 0:34:12
678,ID:p+tcd9Dl0,ミーム汚染  https://i.imgur.com/h4uCbgy.jpg,2018/12/23 1:21:23
679,ID:7NKxSNiBd,ナナチが穴だらけ？,2018/12/23 1:30:11
680,ID:k53zYAZE0,ナナチにも穴はあるんだよな…？,2018/12/23 1:33:19
681,ID:4bI9ZLY30,>>679  完全にサイクロプス先輩みたいになってる,2018/12/23 1:49:21
682,ID:Og+xraZX0,>>679  このあと仲間のビーム攻撃でやられるんだよね…,2018/12/23 7:48:04
683,ID:cy2Mkc5Va,クリスマスプレゼントは  等身大ナナチぬいぐるみでお願いします,2018/12/23 8:13:08
684,ID:+ruJGi8R0,オイラはナナチ本人で,2018/12/23 8:15:16
685,ID:bQDE4KoK0,ナキカバネのローストチキンをどうぞ,2018/12/23 8:30:10
686,ID:MeOaI/Cn0,レグ……前立腺ぐりぐりされるとすぐぴゅっぴゅしちゃう早漏雑魚メスちんちんどうしたの？,2018/12/23 8:44:39
687,ID:zzi3zlkD0,ニコ生新情報   アンハードベルは、ゴーンと鳴らして音が鳴っている間だけ時間が止められる。  だから、鳴らした本人以外はその鐘の音を聞くことは出来ない。  なのでアンハードベル。,2018/12/23 8:58:17
688,ID:4bI9ZLY30,unheard bellか,2018/12/23 9:03:30
689,ID:mgIM34l5D,>>686  カバネ…リ？,2018/12/23 9:36:28
690,ID:IstP3RLE0,>>688  アニメ2話にも出てたよ  https://i.imgur.com/A8ttQuc.jpg,2018/12/23 9:55:30
691,ID:fu+2izNX0,>>691  出てたよじゃねぇよｗ,2018/12/23 10:15:33
692,ID:UypuYIoZ0,出てたよじゃなくて何なんだ……？(困惑),2018/12/23 10:19:34
693,ID:Qw6h4kZFd,時を止めたままでも上昇負荷は受けますかね,2018/12/23 10:21:06
694,ID:Og+xraZX0,「か、体が動かん……まさか！」  「俺が鐘を鳴らした」,2018/12/23 10:27:15
695,ID:wX7sVRbzr,時を止めるディオ  アンハードディオ,2018/12/23 10:36:05
696,ID:bQDE4KoK0,単騎でアンハードベル担いでラストダイブできるオーゼンが最強ってことか,2018/12/23 10:44:15
697,ID:AIcE5qiJd,ハンドベルみたいなかわいいのかと思ったらお寺の鐘みたいな悪意たっぷりのサイズで草生えた,2018/12/23 10:47:48
698,ID:+yAI4KrR0,アンハー度し難い,2018/12/23 11:02:11
699,ID:MeOaI/Cn0,アンアンハードプレイベル,2018/12/23 11:08:34
700,ID:vsr0Ya9L0,時を止めてる間に力場の膜を跨いで行けば上昇負荷うけなさそう,2018/12/23 11:18:23
701,ID:PGIaJ6HL0,時を止めてナナチ触り放題したい,2018/12/23 11:19:51
702,ID:bux23YmG0,翻訳ニキは近年まれに見る有能だった,2018/12/23 11:32:20
703,ID:5/bxBDEur,そもそも時を止める効果とかって力場由来だったりしないの？  作動原理がわからんと何とも,2018/12/23 12:34:04
704,ID:4bI9ZLY30,そこら辺はアビス自体何でもありな所あるからなぁ,2018/12/23 12:40:52
705,ID:F+6Iubue0,現実世界で時を止められるようにならないと作動原理はわからない,2018/12/23 12:56:19
706,ID:wX7sVRbzr,アンハードベルを奪い返すって地味にすごくね  相手は時を止めれるのに,2018/12/23 13:01:02
707,ID:jPr5UEaEM,>>707  代償あるんかもね,2018/12/23 13:03:50
708,ID:ooepddVB0,白笛を吹けば時が止まるって事ならむしろ簡単かもね  他国の探窟隊なんか白笛とか持ってないだろうし  それにしちゃすごい犠牲を出してるけど,2018/12/23 13:09:16
709,ID:yIBspsH50,止めてる間100倍速度で老いるとか,2018/12/23 13:09:23
710,ID:syF4mTuc0,相手が時を止める前に殺せばへーきへーき,2018/12/23 13:13:02
711,ID:yIBspsH50,でも、そもそも使うことに代償がある遺物ってあったっけ？,2018/12/23 13:14:14
712,ID:UypuYIoZ0,単純に隙を突けば問題ないんでしょ  任意発動タイプの能力はどんなにチートでも不意打ちに弱い,2018/12/23 13:18:14
713,ID:meaFogw10,ボ郷の全て私ですよ装置は普通の人が使うと廃人になるよ,2018/12/23 13:19:56
714,ID:MeOaI/Cn0,時を止めてレグの尻にまああハンドをぶちこみたい,2018/12/23 13:23:22
715,ID:KMotmozi0,時を止めるナナチ  アンハードナナチ,2018/12/23 13:26:02
716,ID:+w6kdbCV0,んなぁが聞けなくなるのはいやだなぁ,2018/12/23 13:36:23
717,ID:meaFogw10,俺がナナチになる,2018/12/23 14:07:16
718,ID:4bI9ZLY30,時を止めた後は感度3000倍になり肌を撫でられるだけで性的絶頂に達する副作用が,2018/12/23 14:12:07
719,ID:p+tcd9Dl0,完結したら白笛の集合絵欲しい,2018/12/23 14:14:24
720,ID:bQDE4KoK0,特級遺物の決して切れない糸さんってもしかして決して切れないだけの糸っすか？,2018/12/23 14:42:12
721,ID:5/bxBDEur,遺物リストって現代科学で再現できそうなのちょくちょくあるけど、決して切れない糸さんもカーボンナノファイバー的な素材の印象   まぁ一定以上の圧力を加えたら触れた物体を消し飛ばすから「決して切れない」みたいに捻ってるかもだけど,2018/12/23 14:49:47
722,ID:5slWv73QK,スターストリングス定期,2018/12/23 14:58:55
723,ID:XxJHDRHSr,スターストリングスっておもしろいの？気になるけど買うか迷う,2018/12/23 15:17:33
724,ID:mPSmQ+Bi0,トーカさんは時止めてる間にライザに襲われてしまったのか,2018/12/23 15:20:00
725,ID:ezRKXGNx0,朝の配信で今やってる原稿の締切火曜日って言ってたから３０日更新あるかもよ,2018/12/23 15:22:24
726,ID:5slWv73QK,>>724  渋に公開されてるからさっさと読んでこい,2018/12/23 15:23:55
727,ID:kX8xdX320,>>726  おやおや  「かも」は不要ですよ,2018/12/23 15:36:35
728,ID:PGIaJ6HL0,大晦日、そこにはマルルクの性徴を止めるため鐘を鳴らし続けるお師様の姿が...!!,2018/12/23 16:13:06
729,ID:3FjHMrS80,時が止まるのは鳴らしてる間だけ、しかも使用者しか動けないって…使いみち限られるわ,2018/12/23 16:31:23
730,ID:jPr5UEaEM,>>725  トーカさんが時間止めてライザを襲ってたんだけど遅漏だから逝く前に効果切れしちゃったんだよ,2018/12/23 16:32:59
731,ID:kO+r+hYW0,時間停止物の自撮りとか？,2018/12/23 16:41:53
732,ID:ZDgre73n0,時間停止してるとやわらかいままのちんちんを楽しみ放題んなぁ～,2018/12/23 16:52:11
733,ID:GqInjU/v0,時間停止中に物理的な変化量が存在しないとするならちんちんカッチカチやぞ,2018/12/23 16:55:20
734,ID:s2duvCjI0,カチカチナナチ！？！？！？！？,2018/12/23 17:16:14
735,ID:h84hhhMdd,時間停止さんが期待に応えない訳ないだろ！,2018/12/23 17:17:28
736,ID:+ruJGi8R0,時間停止してる間にナナチなでなでしまくって解除した瞬間絶頂顔にさせたい,2018/12/23 17:20:37
737,ID:meaFogw10,ナナチはどうぶつだから時間停止出来ないよ,2018/12/23 17:22:40
738,ID:+ruJGi8R0,じゃあ時間停止しないでなでなでしまくって絶頂顔にさせたい,2018/12/23 17:24:26
739,ID:5/bxBDEur,おまえらトーカさん馬鹿にしてっけど、あの人黒笛だからな！人外の白笛よりは人間寄りなだけで、ハボさんと同等の超人だからな！,2018/12/23 17:31:16
740,ID:+ruJGi8R0,ライザのお世話係のためにコネで黒笛になった可能性もあるぞ,2018/12/23 17:32:54
741,ID:JzeQC4bx0,しかもあの若さで黒笛  ライザよりも年下だから   リコさんってマジで探窟家のサラブレッドなんだよな…  レグが上がってくるのがあと5年遅かったら  17歳黒笛リコが無難にアビスを降っていく話になっちゃう,2018/12/23 17:37:04
742,ID:5/bxBDEur,>>741  恋仲になったのは探掘隊に加入してから、ってのもあるし、アンハードベルの  層まで辿り着いて長期間生存してたしな  最後には死んだとはいえ、逆に言えばあの状況では白笛除けば隊トップ層の実力者だったんだろう,2018/12/23 17:51:03
743,ID:auLNpqjId,>>742  その場合だとレグの記憶飛んでないだろうし下手すれば敵対関係になってたかもしれんね,2018/12/23 17:52:07
744,ID:khGo51pT0,自分以外の全てが固定されるとなると空中のホコリで死ねるな,2018/12/23 18:02:00
745,ID:1y9CYrYG0,>>743  多分目付きが優しくなったジルオみたいな人だと妄想,2018/12/23 18:08:53
746,ID:lWwZ8CM8a,>>740  あの見た目でハボさんと同じようにレグのパンツの中見たりできるってすごい,2018/12/23 18:11:39
747,ID:jPr5UEaEM,>>746  でも汁男はそんなにチビでもないんだよな  周りがデカいだけで  トーカさんは小柄なライザさんと大差なかったから相当小さいと思うよ,2018/12/23 18:13:27
748,ID:7+v5erffd,黒笛でもバンバン死ぬから探窟化の世代交代も早い,2018/12/23 18:25:52
749,ID:FpvdOnzWa,笛には種類があるって言っても  それ以上に隊には役割ってものがあると思う  学力と学科みたいにね  トーカは薬師兼料理人とかだったんじゃないかな  それなら最低限の防衛力と負荷への耐久力をどうにかすればなんとかなりそう,2018/12/23 18:34:55
750,ID:9sJiXD3/a,んなぁ～がない  https://youtu.be/GB8fIaqAZkA,2018/12/23 18:47:52
751,ID:qcHvUsw6a,つまりライザが「トーカ来てください」でレズックスしてたってことか,2018/12/23 19:36:16
752,ID:ZDgre73n0,レグくん、ちんちんは生っぽいと言われてたけどおしり（穴以外）はどうなのかちょっと気になるそす,2018/12/23 19:41:08
753,ID:q8w901CHd,アビスタワーバトルでハボさんを積んでいけ,2018/12/23 19:55:11
754,ID:FXjp4ivO0,ちんちんが生っぽいってどういう事やろな？  顔は触ったら一瞬でわかるくらい作り物らしいけど、ちんちんだけは本物みたいに作り込んであるのか？,2018/12/23 20:21:55
755,ID:HQJ4DKql0,つくし卿の pixiv 見てると全てを練り上げてメイドインアビス書いてるんだなーって 思えてなんかすごかった,2018/12/23 20:22:24
756,ID:/1zM5uCS0,ナナチ「この漫画にライブ感はない！全てが計算づくであり必然なのだ」,2018/12/23 20:25:13
757,ID:+ruJGi8R0,>>755  生っぽくないちんちんたくさん持ってるんでしょ,2018/12/23 20:25:23
758,ID:zVKAIp/ca,性遺物をリコさんに与えてはいけない,2018/12/23 20:32:01
759,ID:C3JBPbMa0,ロボットにちんちん付いててセクサロイドじゃない訳ないだろいい加減にしろ！   ...実際の所、排尿機能（成分は不明）はあるしロボ的に必要な器官かも分からんが、勃起する機能は要るんですかね,2018/12/23 20:39:35
760,ID:8FShwrG+0,>>733  停止解除した時に絶頂がまとめてやって来るんだ  企画モノでやってた,2018/12/23 20:52:05
761,ID:tPRiFeTBa,時間停止ものは9割嘘だってばっちゃがいってた,2018/12/23 21:24:53
762,ID:4bI9ZLY30,>>760  そりゃ男の子型に設計したのに女の子を悦ばせられなくてどうする,2018/12/23 21:38:36
763,ID:s2duvCjI0,ロボチンコ  妊娠しないと  言ったのに,2018/12/23 22:32:29
764,ID:ZDgre73n0,ちんちんに関して結構知ってそうなリコさん  レグくんに会う前に他の男の子の裸を楽しんでた可能性そす,2018/12/23 22:32:56
765,ID:NtOIJ/ut0,ちんちんの味がする…,2018/12/23 22:37:41
766,ID:QMCelsnv0,>>762  １割本物定期,2018/12/23 22:40:41
767,ID:meaFogw10,ナットとシギーは穴兄弟,2018/12/23 23:14:24
768,ID:kxrqu3/g0,いずれにせよ　これだ　これが分岐点だった  …この全く希望のない悲惨な未来しか想像出来ない引きの文よ  私のかわいいイルミューイはどうなるんだよちきしょう更新まだかよ,2018/12/23 23:28:41
769,ID:ooepddVB0,次の日曜日に更新か…  ファプタの回想が入るだろうからレグとナニしてたとこが描かれても不思議じゃないな～,2018/12/23 23:32:44
770,ID:IrDJnr/60EVE,We'll have no updates in this year?  It's abysmal.,2018/12/24 0:16:33
771,ID:DTkC9GzLpEVE,火曜〆切だとかスレ民が言ってたけど間に合うのかね？,2018/12/24 0:20:45
772,ID:xvMFoNzYaEVE,冷静に考えて時止めAVって  時間停止者と  時間が止まったことを認識できるカメラマンと  止まった時間中でも撮影できるカメラと  時間停止中でも指示出せる監督  これらが必要だから撮るの無理じゃね？,2018/12/24 0:24:17
773,ID:HHVEsT6B0EVE,あと一歩冷静に考えてそのレスを消去すべきだった,2018/12/24 0:26:42
774,ID:OqfMPE4l0EVE,ディオ様じゃなくギアスのロロみたいに周囲の時を止めるとか,2018/12/24 0:27:57
775,ID:q2Bk13+frEVE,>>773  カメラマンが対象を自由に入門させられるタイプの能力者だったら問題ない  はい論破,2018/12/24 0:50:28
776,ID:R6IfQMij0EVE,全員ジョースター家の血統かなにか？,2018/12/24 0:56:03
777,ID:IrDJnr/60EVE,んなぁ……おまえらクリスマスイブなのに他に話すことねぇの？,2018/12/24 1:01:30
778,ID:bqLe9qNd0EVE,アンハードベル、鳴り終わるまでが条件なら背負った状態でガンガン叩きながら運べばいいみたいな話なのか,2018/12/24 1:07:08
779,ID:tCTriWJn0EVE,アビスとクリスマスは噛み合わないね～  あの世界にチキンとケーキと赤ワインがあるのかどうか,2018/12/24 1:08:57
780,ID:XCQPMulz0EVE,クリスマス感を味わいたいならナナチの過去編読むといいよ,2018/12/24 1:18:26
781,ID:/YNgq59o0EVE,（ナナチキください）,2018/12/24 1:30:33
782,ID:DTkC9GzLpEVE,店員をゾアホルな,2018/12/24 1:32:52
783,ID:tCTriWJn0EVE,美味いもの食べるとだらしない顔をするナナチだけど  脳内実況したり全身でエロい反応するナナチも見たい,2018/12/24 1:41:08
784,ID:4VmMVAnf0EVE,ナナチにワイン煮込みの兎肉食わせて微妙な顔されたい,2018/12/24 2:20:46
785,ID:LygzDfnEdEVE,ナナチはすっぱだかにしても動物的なセーフなのに  なぜかつくし卿は本編で尻すら出させない  まあそこが神秘性と背徳感のヤジロベーでもある事は理解しているが、  いつかは境界線を突破してほしいですね。,2018/12/24 2:28:37
786,ID:2JIuEskO0EVE,>>765  キユイはちんちんと言う単語は知らなかった  キユイ女の子説,2018/12/24 2:47:50
787,ID:2JIuEskO0EVE,>>779  つまり、鐘の中に入って転がりながら全身を鐘に打ち付け続ければ最強じゃね？,2018/12/24 2:54:52
788,ID:JR25CJxm0EVE,>>788  この動画思い出したわ  https://www.youtube.com/watch?v=-uBFwqI4TlM,2018/12/24 3:08:03
789,ID:IrDJnr/60EVE,大掃除にも便利だなぁ  オイラのナナチ棒,2018/12/24 3:25:10
790,ID:aCoPvFYP0EVE,鐘を台車に乗せて引き回しながら立ち回れば  平地で運用すれば超つよい,2018/12/24 3:43:01
791,ID:ZMGepnvs0EVE,時止めはロマンがある,2018/12/24 4:41:41
792,ID:Z9JZps280EVE,有るかなぁ…止まった相手とか弾力もないと思うんだが  むしろ時間レベルで凍結してたらほぼ絶対的な硬度の可能性のが高いと思うわ,2018/12/24 5:09:39
793,ID:IrDJnr/60EVE,今は硬いフィギャーナナチを愛でてるので価値はある,2018/12/24 6:02:18
794,ID:2JIuEskO0EVE,>>793  その理屈だと時間停止中は空気も固まって呼吸も出来ないんだぜ  触れた部分だけ時間が進むのは先人が教えてくれてる  https://sexy.nifty.com/img/a/av/jamtv_ppv/contents/33/jamtv_ppv_3DSVR-0133/jamtv_ppv_3DSVR-0133_549946_l.jpg,2018/12/24 6:04:12
795,ID:+Lf5tQBq0EVE,時間は止まっても憧れは止められねぇんだ,2018/12/24 7:02:11
796,ID:gowrSiHP0EVE,やっぱ実写オーゼンは和田アキ子かな,2018/12/24 7:12:09
797,ID:9fpLZyvv0EVE,年内更新はもう無さそうですねぇorz,2018/12/24 8:38:40
798,ID:D1vxMZ4CaEVE,空間が歪んでるからいつの年内なんだか定かではないんだ,2018/12/24 9:08:33
799,ID:+xjJcBZ70EVE,ｹｹ書房も最善を尽くし年内に更新したが…  我々が年内に観測できるかは不明ということですね,2018/12/24 9:17:02
800,ID:2JIuEskO0EVE,3月までは平成だって聞いた,2018/12/24 9:27:50
801,ID:HHVEsT6B0EVE,時の狭間に取り残されるぞ,2018/12/24 9:48:34
802,ID:R6IfQMij0EVE,お前が信じるつくしを信じろ,2018/12/24 9:59:47
803,ID:AmRoKxGi0EVE,1月30日更新がなくても1月40日更新があるかもしれない,2018/12/24 10:44:06
804,ID:oLKl21S70EVE,つくし卿がアンハードベル鳴らして更新の時止めてるから年内の更新はないよ,2018/12/24 10:57:00
805,ID:i+LtTUuH0EVE,もう消しちゃったみたいだけどドッペルつくしマジ似てたな,2018/12/24 11:20:49
806,ID:diCOYJoG0EVE,ラホッチュソスふぁっふ,2018/12/24 12:07:58
807,ID:JzD5dDt/aEVE,いい感じに壊れてきてるそす,2018/12/24 12:36:26
808,ID:Ozvv/OXP0EVE,まああ？,2018/12/24 12:52:06
809,ID:49tsXANs0EVE,更新きた       ラジオの,2018/12/24 13:09:03
810,ID:EKMM8qOz0EVE,>>810  ナイス  待ってたんだ,2018/12/24 13:43:41
811,ID:fbpTab+LaEVE,おまえら今日はクリスマスイブだぞ   さお…はぶ…,2018/12/24 14:20:11
812,ID:rZ1N3jd2xEVE,クリスマスったって連休最後だから皆クリスマスイベは昨日までに消化しただろ   もちろん俺はクルシミマスだが,2018/12/24 14:43:37
813,ID:R6IfQMij0EVE,今日はゲーム内の嫁と一緒に過ごすゾ～,2018/12/24 14:56:04
814,ID:0FZFbojs0EVE,嫁が画面から出てこないから外出できねーんだよ,2018/12/24 15:09:59
815,ID:ioW80JQo0EVE,貞子？,2018/12/24 15:27:06
816,ID:c+j310X4dEVE,ばあちゃるのせかいはすばらしいそす,2018/12/24 15:29:43
817,ID:aA8aPq9c0EVE,画面ごと持ち歩ける時代に何を言うのか,2018/12/24 15:30:14
818,ID:jv/5fIMC0EVE,ナナチのさお…はむ…  ハフハフッ、ハフッ！,2018/12/24 16:04:22
819,ID:tCTriWJn0EVE,飲み屋でノートＰＣに向かって実況しながら一人で飲んでる奴がいたけど便利な時代だよね,2018/12/24 16:09:16
820,ID:rZ1N3jd2xEVE,一人飲み実況が価値とか嫌過ぎる   なんかの罰ゲームかなんかだよな,2018/12/24 16:11:09
821,ID:JCuvESBJrEVE,ナナチのふるさとにはサンタさんがいません  けれど、ナナチは信じています  ｢きっと、ここにもサンタさんが来てくれる...｣  するとある日、ナナチはみんなの声で目がさめました  ｢アビスっていうところの探窟家がきたんだって！｣  ナナチは急いで起きあがり、みんなの声のする方へかけ出します  そこには、黒い格好をした一人の男の人が立っていました  ナナチは思いました  ｢あれがオイラのサンタさんだ...!｣,2018/12/24 16:16:33
822,ID:IrDJnr/60EVE,サタンなんなよなぁ,2018/12/24 16:24:06
823,ID:g/SmqqWSaEVE,そのサンタさん、袋の中に子供の臓物とか入ってない…？,2018/12/24 16:24:20
824,ID:jv/5fIMC0EVE,臓物は嵩張るのでほとんど入っておりませんよ,2018/12/24 16:28:09
825,ID:Gq+aPpco0EVE,>>821  そうやって価値を選り好みしてるからクルシミマスなんだぞ  他人の価値観を受け入れてみよう、世界が広がるぞ！  「便器になって他人のンコさんを舐め続ける価値」とかな！,2018/12/24 16:29:27
826,ID:JR25CJxm0EVE,カジャさん「こっちのヴォンドルドーはヒトの子をバラバラにするのが価値だよ」,2018/12/24 16:41:50
827,ID:g6MF6L6+aEVE,実本も持ってるけどタブ用に半額7巻買ったぜ  半額は今日までだぜ   >>821  某車中泊Youtuberおっさんは一人飯で再生100万越えｗ,2018/12/24 16:51:53
828,ID:g9ODwjvKdEVE,今年のクリスマスはナナチといっしょにこたつでぬくぬくしようと思います,2018/12/24 16:52:15
829,ID:vNEe1KfHdEVE,>>821  一人飲み実況を見るのが価値のほうが闇,2018/12/24 16:58:16
830,ID:PS4uA3jI0EVE,一人飲みの価値が理解出来るようになって一人前,2018/12/24 17:11:53
831,ID:Gq+aPpco0EVE,「酔うために飲む」「一人じゃ飲まない」って奴は飲み会好きではあっても真の酒好きとは認められない  酔っぱらいとは酔っ払うことそのもの、酒好きとは酒そのものの価値を知る者であってこそうんぬん,2018/12/24 17:16:28
832,ID:gowrSiHP0EVE,モザイク配信見るのが価値というのも,2018/12/24 17:27:33
833,ID:vNEe1KfHdEVE,価値価値山,2018/12/24 17:36:21
834,ID:hkecozAT0EVE,モザイク配信はモザイク部分より音声に価値があるのだ  ぶっちゃけラジオでも構いません,2018/12/24 17:37:25
835,ID:2XmuGf2X0EVE,そういや昨日だかの配信中にモザイク画面をスクショして4chanに貼ってる奴がいたわ  あいつら自重してほしい,2018/12/24 17:43:54
