スレ数,ID,コメント,投稿時刻
541,ID:r8wpSRl/a,連載持ったらアシ5人付けるとか今は無理だしな  それに漫画家も読者も妥協しない時代だからアシに任せられることなんてそんなにない,2019/02/10 18:43:54
542,ID:WavgdVw30,>>538  説明不足で申し訳ないのですが、違う服のバージョンがいくつかあって、  元絵はその辺で拾えるだろうと思って買ったら見事に検索に掛からなくて途方に暮れているのです,2019/02/10 18:44:34
543,ID:rLtPjyOU0,>>536  ドアビ,2019/02/10 18:44:40
544,ID:cGkDUVDh0,２０日には更新あるんでしょ？  無かったら本当に生きていけない,2019/02/10 18:44:49
545,ID:P0cmdtEcd,>>545  ようこそ、なれ果て村へ,2019/02/10 18:48:59
546,ID:c5lWZ5bZ0,同じ村なら、オイラナナチ村に行きてぇなぁ,2019/02/10 18:49:58
547,ID:r8wpSRl/a,>>547  いえぷ村で我慢,2019/02/10 18:51:54
548,ID:EBX7XGij0,まああ・・・,2019/02/10 18:55:14
549,ID:HgBjMv1sd,これって治療をしてるのかな？  https://i.imgur.com/ZH4fneK.jpg,2019/02/10 19:06:14
550,ID:F7hygqW90,肌ツヤが良くなる施術だよ,2019/02/10 19:09:19
551,ID:ALCq3jYF0,51話まだ？,2019/02/10 19:16:04
552,ID:PNilx3pI0,連載が一区切り付いたから、3日更新終了して3年間の書溜め期間に入ったフルカラーウェブ漫画があってだな   まぁ代わりの漫画を週一でやってくれるから有難いが,2019/02/10 19:21:14
553,ID:g6zBuRgnd,コミックガンマの他連載もっと頑張れよぉ、連載来なかった時の慰めにならんのだよ！  WINの四コマの方がまだ面白いぞ…,2019/02/10 19:24:07
554,ID:c5lWZ5bZ0,日常系スピンオフか麻雀系スピンオフを新人漫画家に描かせて  アビスの更新ないときはそれを載せたらいいのではないか,2019/02/10 19:25:11
555,ID:Y2cUr7SS0,毎月楽しみにしているよ  中原君の過保護な妹,2019/02/10 19:25:51
556,ID:Wal5OYmZ0,不動卿「轟盲牌！」   牌は砕け散った,2019/02/10 19:28:13
557,ID:BVzo/6fd0,13年で7巻という結果になった某黒い漫画より進みが早いから何も気にならんわw,2019/02/10 19:29:24
558,ID:cGkDUVDh0,待たせた分、死ぬほどエグい内容にして欲しい,2019/02/10 19:36:13
559,ID:cGkDUVDh0,ケムリクサでも見なおすか・・・,2019/02/10 19:39:02
560,ID:clxxW6aU0,なんでや！メイドインアビス見直せし   OPに前線基地がワンカット入るんだけど基地の「回転」が猛烈なスピードに見える  実は早送り映像だってならいいんだけど、  原作28話みたいな遠くから見た図なのにあの回転スピードは一種のアトラクションだぜ,2019/02/10 19:47:46
561,ID:CXS8/q4C0,https://i.imgur.com/Q9i0UZL.gif  https://i.imgur.com/Z6DQh9o.gif  憧れはとめられねんだ,2019/02/10 19:57:54
562,ID:PNilx3pI0,走るボ卿の方かと思った,2019/02/10 20:21:10
563,ID:CzW5wEIvd,ナナチが半年以上喋ってない事実,2019/02/10 20:38:12
564,ID:c0jnP9NS0,>>562  霧織りって貫通したら穴は空いたままなんだってな,2019/02/10 20:42:14
565,ID:rLtPjyOU0,映画一本にどのくらい入るかっていうと  総集編後編がだいたい原作通りの流れだから  3巻の9割と4巻の2割、単行本1.1冊分くらいで映画一本分だな  ビビビビはやっぱりカットかな  誰誰もカットかな,2019/02/10 20:46:09
566,ID:c0jnP9NS0,>>566  戦闘シーンは会話よりも圧縮できるから何とかなるんじゃないかと俺は信じてる,2019/02/10 21:44:16
567,ID:70YaJ6MP0,ハマシラマは！ハマシラマは必要だから！,2019/02/10 21:49:32
568,ID:jjl1IDdR0,6層降りて手紙だすとこまでやればきりがいいか  黄金郷の風景をカラーで見たい,2019/02/10 21:51:52
569,ID:gu02Co5Y0,>>16  他者にヒドイことするだけの奴じゃなく  自分自身にもヒドイことしまくってるのがも憎みきれないかも,2019/02/10 22:05:19
570,ID:n7I8g3xo0,もし上映時間が90分以下と発表されたら…絶望しかない,2019/02/10 22:06:03
571,ID:YMbZvik20,新作映画は5時間あるそす  ボンドルドとレグが踊りながら戦うクライマックスは圧巻そす,2019/02/10 22:15:44
572,ID:RkKZxh0Z0,BASTARD!!とかを学生時代から悠久の時に  流されないで気長に待ち続けてる身から  したら、つくし卿はあの緻密な絵で十二分に  頑張ってくれてる。  何で、身体壊さんで最後迄完走してくれれば  何年掛かっても構いません。,2019/02/10 22:20:50
573,ID:T1JV+cwL0,イルぶる、クグふぁも、とかめんメェって平仮名片仮名で発音を表すのほんとすき。ロシア語の硬母音 軟母音みたいな,2019/02/10 22:24:54
574,ID:0dYo5ETl0,早く更新してってコメント増えたのは、映画で新参が増えたって事なのかな   それだけ続きを望まれてるってのは幸せな事なんだけどね,2019/02/10 22:31:12
575,ID:KJpH7iY80,アニメ放送中から割りと居た気がする,2019/02/10 22:36:07
576,ID:clxxW6aU0,新作映画が前後編構成である可能性もまだ残っている・・・？,2019/02/10 22:36:51
577,ID:BSBD+vwM0,アニメ前から更新期待は普通にあったな  住人増えたから絶対数増えただけだと思われる,2019/02/10 22:40:42
578,ID:SP8FyM1Wa,近年Webで読める漫画がたくさんあるけどほとんどは定期的にきちんと更新してる  アビスみたいに読んでる人がかなりいそうなのに毎回次回更新未定って他に例が無いかも  そういうのに慣れてない読者はジリジリするんだろうね～,2019/02/10 22:59:53
579,ID:36eULffV0,太い線使って少しは早くなったと言っても書き込み量そんなに変わらないし,2019/02/10 23:04:02
580,ID:7lx3fRyF0,空腹は最高の調味料って言うだろ、待てば待つほど度し難くなるんだメイドインアビスは......  それに、正直ジャ○プとかの週刊誌って1話1話が、進展してても薄く感じるから結局単行本待てばいっか、になるけど メイドインアビスは一話の情報量も満足感も１巻分ぐらいあるから全然このままでいい......  (まあでも設定資料集は欲しい。生で言ったこととか全部まとめてほしい...),2019/02/10 23:08:38
581,ID:NHThT2aY0,レグのおへその初めてが誰なのかずっと考えてたんだがファプタなんだろうか  最初はタマちゃんかと思ったけどドキドキ身体検査のシーンで味おなじそす言われてて前も同じようなことやった感じだし…  でも味おなじそすなのは血だけで別の部位からの出血だったかもだし、何よりレグの年齢が見た目通りという確証も無いからそれより過去に何があったかはわからない  やはりアビスには不思議がいっぱいだな！,2019/02/10 23:14:55
582,ID:+cioZamK0,ふしぎふしぎ,2019/02/10 23:41:35
583,ID:r8wpSRl/a,つくし卿の時間だけ速める遺物くれ,2019/02/10 23:42:11
584,ID:6gYNfqh70,レス読んでると、手遅れなのか、それともこれが入り口なのか、と迷うことがしばしば,2019/02/10 23:42:33
585,ID:Wal5OYmZ0,>>572  踊りながら戦うとか言われると  ラストエグザイルやプリンセスチュチュが出てきてしまう,2019/02/10 23:59:14
586,ID:ocTpCBOf0,中学のときからヒラコー作品で発行ペースに耐える修行してきてるから余裕で待てる  むしろ円盤の特典映像とか生コメンタリーとか配信とかつくし卿自体の露出が多いので沢山のお礼を言いたい,2019/02/11 0:29:15
587,ID:AakZRCv20,リコ達には幸せになって欲しいけど  ライザと会うまでにリコだけになりそうな予感しかしない   マアアさん→メイニャの身代わりか、ファプタに根絶やしにされて死亡  ヴエコさん→村の崩壊と一緒に死亡  メイニャ→勝手に飛び出して原生生物にやられて死亡  ナナチ→7層につき冒険に満足して息を引き取る  レグ→ヘルメットの電池が切れて活動停止,2019/02/11 0:38:24
588,ID:NwQ58sGW0,更新待てないやつは他に趣味ないんだろ,2019/02/11 0:49:04
589,ID:7bmPtjMn0,メイニャは最後まで生き残ってリコさんの血をメヤペロする使命が,2019/02/11 0:55:19
590,ID:g7+/2O7a0,レグ汁もメヤペロしそう,2019/02/11 0:59:06
591,ID:lM3rKo030,>>588  考えたくはありませんが可能性としてあり得ますね。  ただ主人公はレグらしいのでリコ、レグの最初の二人のみ  生き残ってエンドって可能性も考えられます。   ．．．ナナチにもしもの事があったら私は、私は．．．．,2019/02/11 1:02:34
592,ID:DZcXmAB+M,最後はレグの体にリコさんの頭付けるイメージがある,2019/02/11 1:04:15
593,ID:g7+/2O7a0,ナナチはなれはて村で余生を過ごすendもあるかな,2019/02/11 1:04:38
594,ID:XfpUTHPE0,真メインのリコレグ以外はどうなるかわからない  ナナチも初めはボ卿と刺し違える感じだったらしいし  だが逆に言えばメンバーの加入脱退の可能性は物語の流れの中で常に変化しているということ！  …こういうこと言ってると8巻でリコレグナナチそすが幸せそうに冒険してる表紙とか見る羽目になるんだろうな…,2019/02/11 1:23:05
595,ID:DZcXmAB+M,ナナチは殺させないよ,2019/02/11 1:27:06
596,ID:anGJwqfmp,死んでるようなもんだろ,2019/02/11 2:11:17
597,ID:ZU/oJAqu0,8巻はエロ子とイルミューイの幸せなカットも入るかもよ…,2019/02/11 3:06:33
598,ID:QOUbK2Jz0,裏表紙でですね分かりますよ,2019/02/11 3:11:28
599,ID:y91wKAvE0,ナナチは打ち切りを救ってくれたんだから、つくし卿は最後の方まで殺さないと信じてる。  物語を面白くするために度し難く殺すのなら仕方ないけど。  リコは歳を取って子供産んでって想像できないから、分かたれた主人公だというのなら最後はレグの中に統合されちゃったりするかな。  そしたら二人の冒険は終わらなさそうだもんな,2019/02/11 3:21:26
600,ID:0UF4ccyI0,ここでロボチンコ妊娠しないと言ったのにが伏線となるわけか,2019/02/11 3:24:43
601,ID:ZU/oJAqu0,リコは一度（本当は）死んでいるって設定はどこかで重要にはなると思う。,2019/02/11 3:26:50
602,ID:NwRyFtj40,レグの創造主の気持ちになってみれば、  度し難くなる機能までつけておきながら、その分泌物には本来の機能を付けないなんて事があるだろうか,2019/02/11 3:38:14
603,ID:wT/QT1dv0,仮にリコさんが地上に戻って子供を産んで、その子供がまたアビスに冒険しに行くってなった時も、お師様はシーカーキャンプに今と変わらぬ見た目で構えていそう,2019/02/11 3:50:51
604,ID:CI6sQQAka,お師さまは千人楔以外の武装もないと四天王の中でも最弱とかのポジになりかねんよな,2019/02/11 4:25:47
605,ID:myJ+SEq20,オーゼンさんは特級異物マルルクを持っているじゃないか,2019/02/11 4:44:02
606,ID:8fMMiHBD0,村全部遠の昔に滅びてました夢オチ,2019/02/11 7:08:56
607,ID:Ui89HiE/0,カートリッジ、温かいなりぃ…,2019/02/11 7:54:00
608,ID:NxBmyw/U0,ラストダイブ前にボ卿に負けていて  カートリッジにされて薬浸けになり  見た幸せな夢でしたエンド,2019/02/11 8:01:03
609,ID:y91wKAvE0,レグに子供作れる機能て、それはもう神の領域やんけ。レグを作ったモノの謎が深まる。  お師匠様も良いが、イケメンに成り果てたマルルクが面倒見てくれるとかもいい。ライザとの約束は娘を送り出す事だけだったし,2019/02/11 8:06:09
610,ID:g7+/2O7a0,まだ作れるかわからないし  試してみましょう,2019/02/11 8:09:22
611,ID:UcbR/nt/0,マルルクとレグの子どもの面倒をお師様が見る？（乱視）,2019/02/11 8:18:43
612,ID:XfpUTHPE0,お師さまからマルルクまで奪ったら次はどうこじらせるかわかったもんじゃないぞ  そして犠牲になるのは恐らくリーダー,2019/02/11 8:33:22
613,ID:DZcXmAB+M,孤児院の男の子たちが犠牲になっちゃうかもしれん,2019/02/11 8:39:55
614,ID:LTFfP03T0,肉体の制約を捨て、さらなる上部構造にシフトしたリコが、レグとナナチの子どもハイブリットロボケモナーと魂レベルで融合を果たしたエンド   リコ「アビスは広大だわ・・・」,2019/02/11 8:40:54
615,ID:FSEJ+Lm00,映画のネット配信ってどのくらい遅れるもの？,2019/02/11 8:49:50
616,ID:2y16j2n2d,レグとナナチの子どもフワロイド見たいっす,2019/02/11 9:11:45
617,ID:g7+/2O7a0,ねんどろいど両方買って組み合わせろ,2019/02/11 9:13:19
618,ID:anGJwqfmp,今日は川口でメイアビオンリーイベントだぞ,2019/02/11 9:13:25
619,ID:LTFfP03T0,よく考えると最新話って今まで直接的な表現は避けてきたセックス(百合だが)、出産が描写されてるんだよな  これってメアビ史上結構革新的なことなのでは  村上春樹がノルウェイの森で初めてセックス描写を入れて文壇でちょっと騒がれたくらいに革新的なことなのでは  批評家「つくしあきひとは今後どこへ向かおうとしているのか」,2019/02/11 9:32:42
620,ID:5pbfRbTlp,あれはほら  おままごとだから   みてみて  ふたりめがうまれたの,2019/02/11 9:51:57
621,ID:aWhmHnRZ0,つくし卿が更に御乱心して、表紙裏シリーズに  リコとレグの事後の赤ら顔イラストや、  本当は女の子だったんだよマルルクがレグに迫る  イラストとか、エロ子さんがレグにお世話してる  のとか、もう期待が広がりング！,2019/02/11 10:06:56
622,ID:kmUO80RI0,自分の性癖ではないものも  それが好きな人から見てちゃんとイイと思われるように描けるか  ってのに挑戦する人なんだな  ケモナーではないつくしにとって実はナナチはそのチャレンジのひとつなんだ   「本気で描いたならたとえ評価されなくてもそれでもいい  自分の限界がわかるからやった意味はある  表面だけなぞるようなことはしたくない」  今後もつくしの挑戦に刮目せよ,2019/02/11 10:09:07
623,ID:LTFfP03T0,メイドインアビスの裏に流れているのは性的マイノリティへ与える希望である  オーゼンとマルルク、レグとナナチ、リコ・・・  老婆の少年愛、女装癖、生殖能力のないアンドロイドと成れ果て、ケモナー、スカトロ・・・  それら性癖マイノリティへあたたかい手を差し伸べてくれる  アビスなら夢が叶うかもしれない  憧れはとめらんねぇのである,2019/02/11 10:29:21
624,ID:OUest04Or,>>624  レグに生殖能力無いって誰が決めたんだ希望を捨てるな,2019/02/11 10:49:03
625,ID:LTFfP03T0,欲望の揺籃があれば無問題  性欲は原初的な感情だからな  ナナチに触っているだけで無意識にちんちんが不思議不思議してしまうレグならあるいは・・・,2019/02/11 10:54:19
626,ID:Ym6bw67Ja,>>624  黄金の美食家とかが出てくる小説さんも性的マイノリティに希望を与えるためなんだろうか…,2019/02/11 11:03:40
627,ID:42o0oOIja,マルルクちゃんが死んでもお師様が箱に放り込んで復活させるよ  半身が火葬砲で消しとばされるとか獣に食い散らかされるとかじゃなければ外科手術で形を直した上で箱に放り込めばその後も問題なく動きそうだし,2019/02/11 11:23:47
628,ID:8fMMiHBD0,希望なのか,2019/02/11 11:26:48
629,ID:LTFfP03T0,>>627  よく知らないので検索かけたらなろう系エロ小説が出てきたごちそうさまでした  ちなみにこれは性癖マイノリティな  性的マイノリティはわざと誤用したので誤解なきよう,2019/02/11 11:30:08
630,ID:y91wKAvE0,欲望の揺籃が願いを正しく叶えてくれるのかどうかよ。つくし卿のチャレンジは壮大だな。絶望と希望のコントラストが凄い、こんな作品作っちゃうんだから。  そういえば、アニメのOPとED好きだったのだが劇場版では流れなくて残念だったわ。OPちょっと懐かしいけどワクワクする感じが合ってたのにな,2019/02/11 12:50:06
631,ID:lHoaJTzY0,タマちゃんでリコが逝ってたらレグはリコ抱えてシーカーキャンプに向かったんだろうか,2019/02/11 13:03:51
632,ID:YRKtDpV5a,>>632  巨大豆腐で復活するかもしれんしね,2019/02/11 13:06:52
633,ID:xj5cPq8Ha,体に毒残ってたらリスキルされね？,2019/02/11 13:23:24
634,ID:g7+/2O7a0,毒がなくなるまでリスポーンすればいいだろ,2019/02/11 13:26:32
635,ID:AlJ8B8z/r,豆腐の中からリコの断末魔の叫びが何度も何度も何度も,2019/02/11 13:36:36
636,ID:g7+/2O7a0,豆腐開けたら全身膨れ上がったリコが溢れてきそう,2019/02/11 13:38:00
637,ID:q0eik3bJ0,あれ。7層で死んでもレグが上に運べば豆腐利用で生還(?)できちゃうのか,2019/02/11 13:42:38
638,ID:CJWTrd4Hd,お前らみんなボ卿かよぉ！！  このゲス外道！,2019/02/11 13:49:09
639,ID:YRKtDpV5a,ちぎって半分ずつ入れたらリコさん二人になるかな？,2019/02/11 13:52:18
640,ID:rLwN0ubp0,だったら最初から豆腐を下層に運んどけばよくね？  崖から放り投げりゃ簡単だし！,2019/02/11 13:56:57
641,ID:myJ+SEq20,バイオみたいに豆腐モードになればいい,2019/02/11 13:58:51
642,ID:g7+/2O7a0,>>641  不動卿がアンチエイジングに使ってるのでNG,2019/02/11 13:59:01
643,ID:xj5cPq8Ha,豆腐も私ですよ,2019/02/11 13:59:17
644,ID:9WPRm/LT0,精神組み換え大豆使用,2019/02/11 14:06:34
645,ID:q0eik3bJ0,いるブルに子供100人連れてって「レグ100機欲しいです」して目にナナチ同様のカメラ内蔵させれば下層探り放題･･･ボ卿勝利確定してるやん   て思ったけど、いるブル出られないのか･･･て思ったけど、レグは穴ボコから人判定受けてないから、複製はモノとして出られそう？,2019/02/11 14:19:56
646,ID:nGeVVNcK0,>>646  レグの価値がどれだけかによるやろそんなん,2019/02/11 14:20:49
647,ID:R6CQmqBd0,あれ？不動卿と殲滅卿で豆腐を持って上ったっていう描写あったけど  これ豆腐に入れっぱなしにする必要あったんか  生き返ったらそのあとは豆腐ほっぽって赤子だけ抱えて上ってもよかったんじゃ,2019/02/11 14:22:14
648,ID:2y16j2n2d,>>632  豆腐は赤子サイズまでです  さすがにみんな生き返るならいろんなことに利用できてしまうから,2019/02/11 14:22:35
649,ID:2y16j2n2d,>>648  もともと呪い避けで持ってきてたことからもわかるように  豆腐から出して上昇したら普通に呪いにかかります,2019/02/11 14:25:21
650,ID:k/ZcURtK0,つまりリコさんは豆腐の中で何度も負荷による死と復活を繰り返してやっと地上に帰ってきたのです  何度も死を体験した肉体の中に赤子の魂はそのまま残ってるのでしょうか。気になりますよね,2019/02/11 14:32:55
651,ID:42o0oOIja,>>649  デケェ肉塊の半身も入るんだよなぁ,2019/02/11 14:42:30
652,ID:Ym6bw67Ja,豆腐は死者蘇生だから普通に特級遺物よな  あれ正しい効果が知れわたったら国に取り上げられるわ絶対,2019/02/11 14:57:14
653,ID:psfmj2no0,なまほうそうちゅう,2019/02/11 15:30:10
654,ID:VfIQhIXi0,生放送にASMR対応したらおもしろそう,2019/02/11 15:49:20
655,ID:GBhG7qD20,どこでやってるの？,2019/02/11 15:51:23
656,ID:psfmj2no0,ニコニコ生放送でやってる  「オウフ　デュクシ　ニコニコ」で検索して,2019/02/11 15:57:31
657,ID:PLMEYliY0,土筆卿がARMS装備ですって？！,2019/02/11 15:57:43
658,ID:aWhmHnRZ0,特級遺物ジャバウォックか,2019/02/11 16:11:30
659,ID:aWhmHnRZ0,二級遺物あーまーどまっするすーつ  を着込んで「んなぁ～、戦って死ね！」  と言いたい,2019/02/11 16:14:22
660,ID:4oLGLoxuM,>>106  ケモナーかつホモの人が  メスケモになってオスに襲われるシチュが好きとかで  俺はただでさえホモなのに何でこんなに面倒な性癖なんだ！って自虐してて  ほんとその通りなんでどう慰めていいか分からんかった,2019/02/11 16:24:49
661,ID:Oc5BkFgHd,>>652  赤子サイズはつくし卿から直接聞いた話です  ちなみにあの肉塊の半身については切り身(どこか肉体の一部)を入れたら動き出したけどすぐ動かなくなったので食べちゃた  だけど残りはまだ動いてたんだあってことであの半身は入れてないそう  まああの半身も大きさわからないけど,2019/02/11 16:26:31
662,ID:XfpUTHPE0,豆腐の怖い所は今まで確認されてる人間の復活例が赤ん坊だけってことよな  精神的なものがどう変わってても復活した本人にすら分かってないから物心ついた後の人間じゃ何がどうなるかわからん  まあ特性的にアビスの底へ向かおうとはするはずだからやることは変わらないか,2019/02/11 16:35:55
663,ID:QOUbK2Jz0,>>659  人間は遺物なんかに負けやしない,2019/02/11 16:44:52
664,ID:42o0oOIja,特級遺物 ただのサラリーマン,2019/02/11 17:16:57
665,ID:myJ+SEq20,信じて送り出したパツキン弟子がアビスの深層のロマンにドハマリしてメシ顔ラストダイブレターを送ってくるなんて...,2019/02/11 17:19:38
666,ID:DZcXmAB+M,そろそろお前らは特急汚物とか奈落の珍宝とか言い始めるんだ  いつもそうだ,2019/02/11 17:20:34
667,ID:zYof8hY00,https://gigazine.net/news/20190211-made-in-abyss-wf2019w/   実物大ナナチぬいぐるみ とか 着ぐるみ寝巻き とかないもんかね,2019/02/11 17:24:10
668,ID:XfpUTHPE0,平和な成れ果ての村にファプタと殺人ショタロボットが特攻してくるなんて…,2019/02/11 17:28:00
669,ID:UcbR/nt/0,>>668  着ぐるみ寝間着とか着る人によってはナナチっていうよりイエティみたいになりそう,2019/02/11 17:34:08
670,ID:GxTIbfyPa,>>664  巌さんなら普通にアビスの底まで行きそう,2019/02/11 17:56:25
671,ID:y91wKAvE0,番外編でマルルクとお師様出会い編と孤児院院長とお師様編や、ライザ過去編もっと欲しいなぁ。  映画のライザとトーカだけじゃ物足りないぞ,2019/02/11 18:37:58
672,ID:PiTlOTmj0,なんだろう…  マチアソビで貰った困った顔で笛吹く寸前のリコさんを見てると、自分が悪い事をしている気分になってくる,2019/02/11 19:44:20
673,ID:87+Blttk0,やべーやつら  https://pbs.twimg.com/media/DzGbZqKUYAAZ2AW.jpg,2019/02/11 19:49:39
674,ID:LTFfP03T0,>>672  わざと読者に想像の余地とそのヒントを与えるような作りしてるからなかなか実現は難しいかもねそのへん   だれかファンが同人誌とかでやったら  でも公式がそのうち展開する可能性がある部分って同人誌ではやりづらいのかな  あれば面白いと思うけど,2019/02/11 19:59:49
675,ID:S2DHroz90,イルミューイは子供作るには交尾しなけりゃ出来ない  の解ってるんだから  誰か？と交尾してたらどうしよう。,2019/02/11 20:10:45
676,ID:LDBvUyuf0,>>676  ファプタとあいつの匂い、瞳が似てるからこれから示唆されそう,2019/02/11 20:35:40
677,ID:SD5kSr9B0,つまりマアアさんのサイコガン･･･,2019/02/11 20:36:38
678,ID:8xV2caJe0,これまでは無精卵  ファプタを産むには有精卵…,2019/02/11 21:02:08
679,ID:GWfh15HPa,>>677  いいね！,2019/02/11 21:41:03
680,ID:MOSQ8Bg80,地獄過ぎるよね  早く続きが読みたい,2019/02/11 22:01:31
681,ID:L3aC6+koa,次回のイルミューイはすでに建物みたいになっているのかな？,2019/02/11 22:26:58
682,ID:lNrVVghn0,回想にあったファプタの誕生やイルミューイを器にするシーンとかが描かれるはず  そこでエロ子さんは反対して封印と,2019/02/11 22:58:19
683,ID:AakZRCv20,村が片付いても、「門番」と呼ばれる得体の知れない生物いるし  オリンピックまでに7層いけたら早い方だなぁ  気長に待つ,2019/02/11 23:00:23
684,ID:XfpUTHPE0,成れ果て村が終わってもハイ七層とはいかないんじゃないか  還らずの都はガンジャが来る前からあの姿だったわけだし、イルぶるも謎ではあるけどクローズドで周囲の秘密にはあんまり触れてない気がする  (ここから大きな発見に繋がる具体例になる可能性も大きいけど)  五層までは先達の情報が結構あったけどこっからはリコさん隊も先駆者の立場なわけだし、つくし卿が6層以深のアビスを描写しようとすると  リコさん隊がもうちょっと六層を冒険するストーリーも挟まるんじゃないか,2019/02/11 23:20:56
685,ID:fjcb1K3S0,まだ決まってないんだろうなぁ,2019/02/11 23:31:46
686,ID:R6CQmqBd0,つくし卿は書くのは遅くない云々の話はよくあるが、  この段階に至っては未消化の伏線、未解決の謎は何があるかを踏まえ先の展開を考えるのと、  過去の描写と明らかな矛盾はないかどうかの検証のほうが時間と手間かかるだろ   そして過去の描写と矛盾がないかどうかを検証するのは超面倒くさそう,2019/02/11 23:37:52
687,ID:5xQJIa4XK,前回の更新はつくし卿からのひとあし早いお年玉（落とし卵）だったそす…  次の一大イベントはそう、バレンタイン…ひとあし遅いバレンタインプレゼント…   あう、つじつまが！,2019/02/11 23:40:03
688,ID:UaI66qQpa,つくし卿「皆にも振る舞ったさ!」,2019/02/11 23:51:47
689,ID:g7+/2O7a0,ホワイトデーには何を返せばいいんですかね……,2019/02/11 23:52:59
690,ID:/uHrvwUW0,つくし卿が声優陣と焼肉パーティーだって？,2019/02/12 0:12:26
691,ID:dGNOVYA8a,更新を待ち焦がれるたびに一巻から読み返すけど  いろいろ伏線がある事に改めて気付かされるね～,2019/02/12 0:14:48
692,ID:rY0AUr680,ナナチかわいいいいいんああああもうだめだあナナチ分が足りない,2019/02/12 0:22:57
693,ID:Zue84fqD0,>>690  そらホワイトチョコレート(意味深)やろ,2019/02/12 0:51:28
694,ID:nR0hD/nLd,更新速度もっとあげて欲しい,2019/02/12 1:18:33
695,ID:xrYBLjWx0,>>628案外本当に、マルルクちゃん１度死んでお師様が箱に放り込んで復活させたのかも。  「死」が確認されているため戸籍の類もなく「箱」の正体を隠す必要もあって、  マルルクを地上に戻せなくなったとか。,2019/02/12 1:21:19
696,ID:XiI6oSsD0,>>696  でもそれだとマルルクが「一緒に底に連れてって下さい」な憧れ止められない系になってしまうような,2019/02/12 1:27:58
697,ID:5gwVLfuq0,>>695  ちゃんとWiFiあるとこで更新しろよ,2019/02/12 1:32:35
698,ID:WbanuwJ30,マルルルルルクちゃんくんでどんなハードなプレイも遊び放題って事…？,2019/02/12 2:03:00
699,ID:DMz3jcCy0,7層ってなんか子宮みたいな形してるよね   4層の時点でちょっと登るだけで酷い負荷受けるのに  探窟家は何度も上り下りしてるとかこの世界の人間どうなってるの  ところで笛の色って誰が決めて誰が支給してるのかってどこかに描いてある？,2019/02/12 2:38:39
700,ID:PvpJfk2C0,そういや作中で探掘家をまとめる協会的なのって登場してないね,2019/02/12 5:06:29
701,ID:cUDIm85w0,リコが封書閲覧した場所の名前がオース東区の探窟組合本部って1巻P.111にあるぞ  P.102には国の命令で時を止める鐘のためにライザが4層潜ったともあるから探窟組合は国の下位組織なんじゃね,2019/02/12 5:21:01
702,ID:yQ9cAZDDa,やっぱり穴じゃないとヒットしなかったんだろうか？  てっぺんがわからないほど高い山や塔で下りると呪われるって違いだけ。  理不尽な自然の厳しさ凝縮された半径の狭い一方通行を冒険なら上へでもよさそうだけど,2019/02/12 6:38:08
703,ID:D+qi0GRf0,未知の領域に挑むという点では上に登るのも下へ潜るのも変わらないけど、天空と違って地底世界=闇の世界だし物語の方向性とか色々な意味でアビスは地底へ潜って行く方がしっくり来ると思う,2019/02/12 6:56:47
704,ID:u2iWP/sR0,上に行くならケッテンクラートが必要だ,2019/02/12 7:10:16
705,ID:kK7UIOLnd,>>696  それ昔つくし卿に聞いたんだけど(飛行船事故の起きた場所は3層の真上でもしそのまま大断層に落ちたら子どもではシーカーキャンプまで上がってこれないから)箱は赤子サイズまでって否定されたの   お師さまマルルクの前でリコに「動く死体」呼ばわりしてたから  そんなことなくて良かったけども,2019/02/12 7:23:12
706,ID:ykW7JjKo0,>>679  あああ  鶏卵ってそうだな   みんな卵って食べるでしょ？,2019/02/12 7:27:13
707,ID:XxfwEVDMx,>>706  いちいち理由があるのがすげえ,2019/02/12 7:44:31
708,ID:ax57MYal0,赤子サイズでも首だけなら生き返らせられるのでは？,2019/02/12 7:48:30
709,ID:hWEhwwZf0,おかみさんの考える価値ってみんなに料理して振る舞うみたいな感じ？  あのフキンみたいな慣れ果ては「舐めて綺麗にしろよ」とか言われるのがいい性癖でホテルの便器はスカトロとかが性癖の慣れ果てかな？,2019/02/12 8:24:13
710,ID:BAQD0OrY0,山だと神々の山嶺まんまになっちゃう  塔とかの人工物だと必然的に設計者にスポットが当たるから神秘に挑むってコンセプトとはまた別の話になるな   しかし同じダンジョンでも穴や洞窟、山や塔それぞれで与える印象が違うのは面白い,2019/02/12 8:29:21
711,ID:ODtGkoI6d,上にあがって下りると呪いだと厳しすぎない？  重力は下向きなんだから滑って落ちたら呪われるとか理不尽すぎるし帰りは呪い覚悟で一気に滑り降りるとかも出来そうだし  現状なら気を付けてれば上昇はそこまで必須じゃないし帰り道が厳しいのもこっちのが合ってると思う,2019/02/12 8:55:44
712,ID:LphZfJf20,つくし卿のtwitterには「穴もぐりまんが」って書いてあるけど  穴もぐりまんがっていう字面だけをみて読み始めるとひどい目に合うよね,2019/02/12 10:07:48
713,ID:OwLGSwQD0,上は終末旅行みが増すな,2019/02/12 10:08:28
714,ID:qw6sumxyd,穴もぐり（意味深）,2019/02/12 10:09:33
715,ID:h2VXYoZf0,1巻だけ読めばワクワク穴もぐり漫画だからな,2019/02/12 10:39:26
716,ID:VE+zr/+ja,わくわく→あってる  穴もぐり→あってる  まんが→あってる,2019/02/12 10:41:23
717,ID:JN5phNfoK,わくわく…も、ぐり…,2019/02/12 10:43:14
