スレ数,ID,コメント,投稿時刻
519,ID:DlzeD5pS0,マルルクって単語見る度に   googleにマルルクって入れると、何でサジェストでマルルク棒って出てくるん？   こうなる……,2018/10/15 20:48:35
520,ID:5qUYlSkF0,燃料制御棒みたいなもんでしょ（適当）,2018/10/15 20:51:49
521,ID:/VfaUJCZ0,マルルク棒が先にあってつくし卿がそれから取ったんだぞ,2018/10/15 20:58:57
522,ID:ysSLL3p/p,トールキン的解釈嫌いじゃない,2018/10/15 21:08:56
523,ID:/38dGju90,アニメ版マルルクはなんで少し吊り目がちにしたんだろうな  マルルクちゃんには性的嗜好を歪められたから責任とってもらわないと,2018/10/15 21:09:46
524,ID:h6Q/NUmTa,つくし卿がマルルクから棒をもぎ取った？（難視）,2018/10/15 21:10:14
525,ID:0SAj0cMxd,つくし卿も成れ果てる前は美少女だったんだぞ,2018/10/15 21:14:05
526,ID:QrWjCvSW0,おい、訂正しろ   美ショタだ,2018/10/15 21:28:42
527,ID:h6Q/NUmTa,男の娘とショタは違うとあれほど,2018/10/15 21:36:42
528,ID:h6Q/NUmTa,マルルクの話題と間違えた  ﾃﾍﾍﾟﾛ,2018/10/15 21:37:49
529,ID:U5NGJJ2f0,「不動卿また来てくれるかな」とおそらく心待ちにしていたであろうシェルミとメナエ。  姉弟の双子かと勝手に思っていたけど、マルルクの事から、もしかしたらあの二人も男の娘だったのかも？と思う今日この頃・・・,2018/10/15 21:58:37
530,ID:IKct4C5S0,>>524  ブロッケンブラッドの女装少年にしか興奮しなくなった責任を取って美少年とおっさんの結婚のみ可能な国を作れとか、息子が馬鹿になったから責任を取って性転換手術を受けて息子と結婚しろとか言うレベルの暴論,2018/10/15 22:11:06
531,ID:IKct4C5S0,>>530  姉弟って意味分かるか？,2018/10/15 22:11:44
532,ID:Kl93fJQ/0,わかんね？力場だよ,2018/10/15 22:44:32
533,ID:eM16v23wK,>>532  世の中には男姉ちゃん（おねぇちゃん）なるジャンルがあってだな……,2018/10/15 22:52:14
534,ID:/38dGju90,マルルクだって昔は普通の格好した少年だった可能性が高い訳だし後天的に女の子になってもなんらおかしくない  不動卿「順番ですよメナエ　慌てないで」,2018/10/15 22:56:21
535,ID:5WG8WBK+a,じゃあおまえいまさら  マルルクは普通の女の子ですよ  と宣言されたら納得できんのかよッッ！？,2018/10/15 23:03:22
536,ID:ysSLL3p/p,ちんちんに囚われし者共はもう少し中身に目を向けてはいかが,2018/10/15 23:08:02
537,ID:QrWjCvSW0,できるわけねぇだろうがッッッッッ！！！,2018/10/15 23:08:20
538,ID:2nsM9Ojk0,男の娘と見せかけた女の子ほんと嫌い根絶やしにするそす,2018/10/15 23:08:44
539,ID:IJK+Dz6Ea,マルルクが女の子だったら裸でバンジージャンプして6層なれはてシュートするわ,2018/10/15 23:10:17
540,ID:h6Q/NUmTa,それやって大炎上したＳＳ見たことあるわ,2018/10/15 23:11:01
541,ID:uTecehJg0,マルルクがいつの間にか女の子になってたとしてもまだナナチがいる,2018/10/15 23:12:53
542,ID:2nsM9Ojk0,ナナチの性別に関しては戦争が起きるのでNG,2018/10/15 23:13:43
543,ID:IJK+Dz6Ea,ナナチは生前男の子だったけどミーティにちんちん押し付けたから今は女の子だよ  「ミーティは同じ歳ぐらいの女の子だったんだぜ」という発言からもミーティが性転換したのは確証のない事実,2018/10/15 23:17:13
544,ID:4Si8Haa90,男？女？どうでもいいね。  俺のチンチンが反応するかどうかが大事なんだよ！,2018/10/15 23:18:00
545,ID:u7gcPUFP0,示唆はされているマルルク♂とヴエコお世話と違い  ナナチ性別は作中に判断材料が皆無でつくしもはっきりさせていないからな  確定させようとした者は精算でいい,2018/10/15 23:19:21
546,ID:777GQK4U0,ちんちんは君になにを語りかけているのか  それだけが問題だ,2018/10/15 23:20:53
547,ID:ysSLL3p/p,声優陣には性別は伝えられていて、かつミーティ役のキタエリはナナチの事を「ミーティの彼氏」と認識していたからなぁ,2018/10/15 23:21:54
548,ID:h6Q/NUmTa,ナナチの判断材料は皆無じゃないだろ  レグ棒センサーの反応とか,2018/10/15 23:22:03
549,ID:u7gcPUFP0,>>548  ソースそす,2018/10/15 23:23:29
550,ID:ysSLL3p/p,ラジオインアビスのキタエリゲスト回を聞けそす,2018/10/15 23:25:44
551,ID:777GQK4U0,なるほどそす,2018/10/15 23:27:13
552,ID:4Si8Haa90,なれはてになってからはどっちかわからないんだよなぁ。  俺のパパ棒を信じる,2018/10/15 23:31:29
553,ID:pJjiGWmJ0,ショタメイドと言えばブラックラグーンだな,2018/10/15 23:32:28
554,ID:2nsM9Ojk0,助六声優がなんと言おうとナナチの性別はナナチなんだよなぁ,2018/10/15 23:33:45
555,ID:h6Q/NUmTa,>>554  ロリショタな年齢  双子のどっちもどっちがどっちか分からない性別不詳  どっちもリョナられ済み  悲惨な過去   まさにつくし卿の好みそうなキャラでしたね,2018/10/15 23:36:16
556,ID:pJjiGWmJ0,ロボトミーのティファレトと言い  ショタメイドは何かと悲惨なバックボーンがセットになるのか,2018/10/15 23:39:59
557,ID:A95QPUWDa,じゃあ俺は少年メイドっていうほのぼの日常ショタ漫画読んでくるから,2018/10/15 23:42:20
558,ID:LrcCZL+Wp,漫画とは関係ないけど、ねんどろいどナナチ発売12月に延期になちゃたね,2018/10/15 23:42:48
559,ID:u7gcPUFP0,>>551  ナナチはほら彼氏だからミーティのあたしの中で  声優の感想でしかないな…  性別が知らされているって言う部分のソースが欲しいですね,2018/10/15 23:44:19
560,ID:IeD4Rr5Sd,>>556  あのスカートの下に何があったのか  今でも考えるときがあるわ,2018/10/15 23:45:28
561,ID:h6Q/NUmTa,>>561  ついているにしろついていないにしろロックが吐くほどズタボロなんだろなぁ…,2018/10/15 23:46:36
562,ID:bddBsYmu0,今や性別に左右されない新しいアプローチが試されるべきと考えます,2018/10/15 23:46:54
563,ID:pJjiGWmJ0,チンコって改造しても日常生活に支障が出ないんですよ,2018/10/15 23:47:00
564,ID:777GQK4U0,BMEかな？,2018/10/15 23:48:50
565,ID:ysSLL3p/p,>>560  さぁ、どこで言われたかまでは覚えてない  ラジオだったかディープインアビス語りだったか  ソース無しという事で信じなくてもいいよ,2018/10/15 23:49:38
566,ID:TTSsbHPod,>>562  そのズタボロのイメージが全く想像できないわ…,2018/10/15 23:50:10
567,ID:CC3muaNZ0,マルルクが男だろうと女だろうとどっちでも良い  俺は性別ではなくマルルク自体に惚れたんだよ,2018/10/15 23:54:14
568,ID:5WG8WBK+a,成れ果てる前のゴミ食ってたナナチとか  あんなかわいいのに一体どんな生活して賃金得てたのか想像すると硬くなってしまいますねぇ,2018/10/15 23:55:24
569,ID:epfHmV9Z0,おちんぎん欲しいのぉ！,2018/10/15 23:58:48
570,ID:LfRAoTkga,カジャの中に出すぞぉ,2018/10/16 0:01:14
571,ID:j2GpMQNZ0,なぜリコさんはあんなに微妙なのか。レグもナナチもマルルクもプルシュカもメイニャもまああもあんなに可愛いのに。,2018/10/16 0:01:50
572,ID:wMnzj4bLd,ナナチはゴミあさって食料確保してたって言ってたしそれで食いつないでたんじゃね  親がどんな人なのか気になるけど…  むしろ周りのゴミ漁りしてなかった子供達のほうが謎  ミーティもどうやって生活してたのか闇が深そうだし,2018/10/16 0:01:53
573,ID:qsN3pC4m0,素晴らしい！！素晴らしい！！素晴らしいぃぃぃぃ,2018/10/16 0:02:13
574,ID:j2GpMQNZ0,ただうんこしてるだけのデコメガネやんけ！！,2018/10/16 0:03:17
575,ID:YWicBxkma,お前ら落ち着け、周りが可愛すぎて見劣りするだけでリコさんもリコさん単体で見ると可愛いぞ   温泉でレグのちんちん見て顔赤らめながらおっぱいを隠すリコさん可愛かっただろ？,2018/10/16 0:08:23
576,ID:eNF88bjba,>>576  アナル舐められてるリコさんの顔が一番やろ,2018/10/16 0:11:58
577,ID:nEPhInK80,リコさんにもっと恥じらい成分があれば…,2018/10/16 0:22:59
578,ID:nJlBV47Wa,>>576  絶望してるリコさん素晴らしいだろ。ゾクゾクする。,2018/10/16 0:23:06
579,ID:eNF88bjba,あれだよね  蒸し暑いらしいし今のリコさん絶対臭いと思うんだよ,2018/10/16 0:25:28
580,ID:2YAZEI950,>>580  カジャ欲しいよ！,2018/10/16 0:26:28
581,ID:Mwsuvu2t0,>>572  リコさんの髪降ろしメガネ外しシーン見なかったのか？めちゃクソ美少女だぞ  普段は眼鏡と髪留めで魅力を封じ、寄って来るドシガタを防いでいるんだ(非眼鏡フェチ派の意見),2018/10/16 0:27:11
582,ID:M6Brpx6a0,リコさんてなんていうか空気だよね…  主人公なのに何も活躍してないっていう  かといって傍観者にもなりきれない  なんでこんなに薄くなっちまったんだ  作者がキャラに何かさせるってよりキャラに何かしたいからだと思うけど,2018/10/16 0:30:54
583,ID:YfkrzA1Td,>>583  おまえは何を読んでいるんだ,2018/10/16 0:32:00
584,ID:2kwc0JJCd,ねんどろナナチの発送が今月末から12月末に延びた…,2018/10/16 0:33:21
585,ID:Mwsuvu2t0,>>583  その基準でいくと活躍してるキャラはレグとボ卿ぐらいになりそうだな,2018/10/16 0:40:28
586,ID:uyVFmEx20,リコさん散髪形態の引きはこの漫画で一番興奮した（性的な意味ではない）シーンかもしれない  コロル魂すら感じた   パーティだと守られ役になりがちだけど単独行動のときは決断早いからサクサク進むし間違いなく主人公かつ白笛の器,2018/10/16 0:46:38
587,ID:QIgiVTDQ0,原作スレで原作未読並みの感想ってヤバない,2018/10/16 0:47:16
588,ID:/Mf8t/T4p,知覚器官無しに力場は見えない  己の器官を呪うんだな>>583,2018/10/16 0:47:33
589,ID:Mdx+E2hL0,おまえの信じるパパ棒を信じろ,2018/10/16 0:52:34
590,ID:qsN3pC4m0,俺のパパ棒は天を衝くぜ,2018/10/16 0:54:42
591,ID:V8ZhsAt30,そのスターストリングスしまえよ,2018/10/16 1:00:11
592,ID:DrhyjABL0,>>548  確定きたか,2018/10/16 1:03:37
593,ID:1EFRoZ6S0,5巻のプルシュカの夢のシーンみたいにプルシュカ(人間)とボ卿がほんとにリコさん隊入りしてたらどうなってたんだろうな,2018/10/16 1:08:58
594,ID:jJg8Ghsb0,ボ卿が一行に加わっていたらレグと組んでリュウサザイすら屠殺とかアツい展開に…  でもボ卿は複製ミーティやファプタをほっとくわけがないのでややこしい事になりそう  プルシュカ×リコとなるとナナチの立ち位置も微妙になるし,2018/10/16 1:18:53
595,ID:9ahPhHLL0,そらもうスパラで原生生物と成れ果てををバッタバッタとなぎ倒すよ,2018/10/16 1:20:42
596,ID:XnBwAm5E0,ポケットマネーで村の商品色々買ってくれそう,2018/10/16 1:25:51
597,ID:s56dgDJ30,5巻表紙の絵もプルシュカの夢の再現なんだろうな  あのメンツだとボ卿マジ保護者,2018/10/16 1:29:22
598,ID:Ao4GN73er,二周目プレイかな,2018/10/16 1:29:39
599,ID:eNF88bjba,でも成れ果て村いったらボ卿絶対いらんことして清算されて「ああ…なるほど…こういうシステムなのですね…素晴らしい」と退場する姿しか見えない,2018/10/16 1:30:51
600,ID:PRxMpvVPr,あと4日で更新だ！楽しみだなぁ,2018/10/16 1:47:23
601,ID:wWxnXR9o0,祈手もゾアホ神輿かついでピクミンよろしくゾロゾロついてくる,2018/10/16 1:54:49
602,ID:/Mf8t/T4p,ボフェイスの群体の成れ果てとかいるしもうわからねぇな  訪問時のボが己の人間性を売ったのかね,2018/10/16 1:57:19
603,ID:vxhBkBtv0,百合カップルでもどっちかが男の子っぽい要素があったら彼氏扱いになったりするしなぁ,2018/10/16 2:01:49
604,ID:WMuzCHvD0,つまりナナチはタチ,2018/10/16 2:16:31
605,ID:9Xva9mMC0,マアアさんかわいい ぬいぐるみいっぱいあげて喜ばせたい,2018/10/16 2:28:40
606,ID:ZjuXfqZN0,今のリコさんの為に頑張ってくれる頼れるマアァさんをみてなおさらに心にくるパチンッからのマアァさん泣き崩れシーン,2018/10/16 2:40:10
607,ID:2qPC5YK8a,あの時のリコさん「あ・・・あの・・・（ハイエース寸前の私じゃなくてそっち！？）」,2018/10/16 3:15:07
608,ID:MxSUwQJQa,>>572  可愛い子しか描けないつくし卿が苦労して作り出したのがリコさんだ  あんまり可愛くないということがこれほど強烈な個性になるマンガは滅多にないからな  それが段々と薄れつつあるのが悲しいわけだが  最近のリコさん可愛いからな,2018/10/16 4:39:15
609,ID:kf9FjGfo0,言うてリコさんもあのモサい探堀家スタイル放棄して髪下ろして可愛い格好したり身だしなみ整えたら可愛いやろ,2018/10/16 4:50:06
610,ID:XXXM2eMed,初期のリコさんはマジで可愛くなかった  でもポニテリコさんはちょっとお姉さんぽくなって好きだった  今はただのイケメン,2018/10/16 5:50:29
611,ID:ekPmMcfSa,ナナチが男の子と言い張る奴はなんなんだ？  LGBTには寛容だがこれだけは譲れねえ,2018/10/16 5:52:15
612,ID:6yQGdCMw0,リコ  ゴコウゲ  ベルチェロ  ちんちん,2018/10/16 6:52:36
613,ID:DrhyjABL0,ブチハイエナの群れでは序列を示す為にメスがオスを掘る事もあるんだぜ？  お前らもっと寛容になれよ,2018/10/16 7:16:33
614,ID:j+GOgRCv0,刑務所とかでも普通にあるだろ,2018/10/16 7:27:34
615,ID:+P2Jd5GG0,どっちにしろ抜ける,2018/10/16 7:28:59
616,ID:DrhyjABL0,>>615  男女刑務所ってないだろ  男性刑務所に女が居たら普通に疑え,2018/10/16 7:30:46
617,ID:DwcukWa3a,リコさんは秘湯で女に目覚めたから急激に可愛くなったんやで  絶界行してからは一周まわってイケメンだけど,2018/10/16 7:33:00
618,ID:EH7zybla0,>>560  円盤下巻付録の小冊子の36ページで言ってるな,2018/10/16 7:35:25
619,ID:FuHHrI6wd,断髪リコサンとかいう作中屈指のイケメン,2018/10/16 7:55:19
620,ID:5AcBGmdva,トーカが間抜け面間抜け面言われてて  父親似のリコさんなのになんであんなイケメンなのか,2018/10/16 8:00:57
621,ID:f3iL6fdha,トーカさんだってキリッとしたらイケメンだったと思うよ,2018/10/16 8:02:53
622,ID:ZBXoc0Q70,リコサンは5巻あたりから可愛くなってる…消失フラグかと思ってヒヤヒヤしたがそうではないらしくホッとしてる,2018/10/16 8:09:06
623,ID:f3iL6fdha,つくし卿は可愛くない子供を描くのが苦手なんだよ,2018/10/16 8:10:49
624,ID:wLbkRlKa0,ちんこぎんぎんのナナチもエロいし、ふわふわおっぱいのナナチもエロいだろ  芋リコさんもエロいしイケリコさんもエロい  助けてくれ,2018/10/16 8:18:23
625,ID:DrhyjABL0,>>621  実はトーカの子ではなかった説…,2018/10/16 8:27:23
626,ID:tM7dRBOOM,リコさん単独行動してる時は安心して見れるけど隣にレグがいるとタマウガチ戦みたいになりそうですっごい不安になる。,2018/10/16 8:27:24
627,ID:FuHHrI6wd,>>626  どうみてもトーカの血は入ってるだろ  そっくりだぞ,2018/10/16 8:31:10
628,ID:Ln3lqhLAp,トーカさんだってベッドでは可愛かったと思うよ,2018/10/16 8:35:00
629,ID:Tq1/nThJa,>>621  （｜）「何も考えてなさそうな顔してるのにご明察ですね」  プルシュカ「何も考えてなさそうな顔してるのにすごいな」  ムーギィ「顔の割りに色々考えているさね」,2018/10/16 8:46:39
630,ID:wNvQ8hh4a,トーカさんだってあんな顔して武闘派だった可能性もあるでしょ 少なくとも殲滅卿に同行出来るだけのスペックはあったんだし,2018/10/16 10:25:31
631,ID:t3vuK7yuM,ライザさんのお世話係以外の仕事をしてたとは思えないな,2018/10/16 10:27:03
632,ID:AEXAVJlza,トーカは料理担当の気がする…調理器具持ったコマがあったはず,2018/10/16 10:30:55
633,ID:UiSYENlUd,リコさんが可愛くなってきている原因かは分からないが、露出してた額の面積がやや狭くなってきているような気がしないでもない  結構時間も経つし髪が伸びてるのかな,2018/10/16 10:35:13
634,ID:6yQGdCMw0,額どころか頭全体が小さくなって小顔になりつつあるよ,2018/10/16 10:46:00
635,ID:4xaRV5Ks0,力関係はライザ＞トーカと考えたほうが自然に感じるけど  腐っても黒笛まで行ってたから童顔に似合わず強かったのかな,2018/10/16 10:54:40
636,ID:t3vuK7yuM,地滑りだって強そうには見えないけど黒笛なんだよなあ,2018/10/16 10:56:04
637,ID:gS44BcZ50,>>632  お世話係って時点でライザ隊の三賢の地位に相応しいな  「一匹手なづけてからは枕に困らなくなった。まじかわいい」,2018/10/16 11:03:00
638,ID:gS44BcZ50,>>637  シムレド以外は月笛  大断層が限度だよ  みんなメイド服から始めたんだ,2018/10/16 11:07:17
639,ID:f3iL6fdha,ライザさん隊ってメンバーそんなに多くなさそうなイメージだな,2018/10/16 11:08:56
640,ID:gS44BcZ50,>>640  討伐隊や回収隊みたいな臨公が多いんじゃないかな  輪交,2018/10/16 12:00:45
641,ID:ZjuXfqZN0,ライザさんって基本ソロ活動してて依頼とか必要だなと思うと知り合いや同業に声かけてその都度チーム編成してるって感じ  その場合のトーカとの出会いとか馴初めが気になるところだけど,2018/10/16 12:04:38
642,ID:Ln3lqhLAp,トーカはライザにとって欠かせない存在であって、毎回参加してたということかな,2018/10/16 12:08:04
643,ID:3x/0y009a,神秘卿や先導卿もそうだけどラストダイブ後自分の探窟隊どうしたんだろ  リーダーが帰ることの無い旅に行ったから解散したんかな,2018/10/16 12:22:12
644,ID:cHtmX6UZa,神秘卿は祭壇使ってるし隊も連れてったんじゃね  先導はなんか裏技使ってるしソロのイメージ,2018/10/16 12:31:13
645,ID:Ytt1GRCNa,ラストダイブを何度もしてるのはボ教だけではないかもしれない,2018/10/16 12:37:26
646,ID:qRGdmh45M,そりゃラストダイブシャトルランなんてカートリッジ無しじゃ無理だしなぁ,2018/10/16 12:53:18
647,ID:4xaRV5Ks0,そもそも何度も行けてる時点でラストじゃないなｗ,2018/10/16 13:01:42
648,ID:EH7zybla0,おっとパヤオの悪口はそこまでだ,2018/10/16 13:19:32
649,ID:qsN3pC4m0,神秘の力で呪いを無効化できるのかもしれん,2018/10/16 13:41:44
650,ID:0ZUtzNE0a,メイドインアビス をほんわか冒険アニメっておススメしたぜ。どんなリアクションするか楽しみだ,2018/10/16 13:43:03
651,ID:0GZ/Gfzs0,今日もオーゼンさんはマルルクにLustDiveしてるのさ,2018/10/16 13:44:49
652,ID:tO5j/mZsa,>>651  このっ、ゲス外道が…,2018/10/16 13:56:45
653,ID:XffJY9Qa0,>>651  おまえ2011年頃はほのぼの魔女っ子アニメをお勧めしてただろ,2018/10/16 14:06:52
654,ID:0ZUtzNE0a,>>654  何故わかったし。,2018/10/16 14:15:40
655,ID:eJtK94AT0,>>651  「歴史漫画好きならコレ面白いよ」と乙女戦争手渡された俺みたいな眼に遭うのか…,2018/10/16 14:20:43
656,ID:f3iL6fdha,俺はメイドインアビスオススメしたら「これロリアニメなんじゃないの？」  って言われたけど違うって否定したよ  ショタアニメだから問題ないよね  ショタアニメだとは言わなかったけど,2018/10/16 14:24:17
657,ID:XAx4pSeha,>>657  原作者「第二次性徴期にホルモンバランスが崩れてちくびがちょっと大きくなる男の子いましたよね  しこりができて痛いやつ  あの時期ってちくびだけ女の子なんですよ  すごいですね」,2018/10/16 14:45:08
658,ID:Ao4GN73er,更新が遠いのはつくし卿が獄中で執筆しているから説,2018/10/16 15:10:37
659,ID:NKjX2DbT0,最近外で観測されてたじゃん  投獄されたのはごく最近と見るべき,2018/10/16 15:55:06
660,ID:FLQN9Sjz0,出てすぐまた投獄されたんでしょ,2018/10/16 16:11:53
661,ID:WWvuJLAb6,シュレディンガー牢獄のつくし,2018/10/16 16:12:28
662,ID:tO5j/mZsa,つくし卿…ついに未成年男子に手を出して…,2018/10/16 16:13:34
663,ID:0ZUtzNE0a,アビスの底につくし卿がいる説,2018/10/16 16:18:55
664,ID:PXYMotNR0,>>655  何でこれ書いちゃうかな～  >>651->>654で終わってればネタとして完成されてたのに>>655のせいで台無し  勿体ない,2018/10/16 16:19:11
665,ID:s56dgDJ30,ラストダイブ（投獄）,2018/10/16 16:19:43
666,ID:H7xlG40w0,>>665  ネタじゃなくマジだからじゃね？,2018/10/16 16:22:03
667,ID:Ln3lqhLAp,>>658  自分がそうだったから、ちっとも興奮できない,2018/10/16 16:37:20
668,ID:Cf3ji5FZ0,ネタとしても言うほど面白いか？,2018/10/16 16:37:31
669,ID:MO1NTZpJr,>>665みたいなのが一番残念なレス,2018/10/16 16:42:35
670,ID:lC2luEHk0,えっ！？思春期の男の子の乳首だけを女の子に！？,2018/10/16 16:59:06
671,ID:Ue69hQkIa,できらぁ！,2018/10/16 17:00:43
672,ID:qQGCCTIla,>>668  じゃあ自分がつくし卿みたいなおっさんのおかずにされていると考えてみよう   興奮しないかね？,2018/10/16 17:07:41
673,ID:tM7dRBOOM,ショタコンはホモじゃねえっつってんだろうが！！,2018/10/16 17:50:54
674,ID:FuHHrI6wd,ショタコン＝男という図式がおかしい,2018/10/16 17:58:37
675,ID:rrARvJhAd,ロリコン＝女という図式も作ろう,2018/10/16 18:50:21
676,ID:dTU2vHzZa,こうして男は男と、女は女としか恋愛せず  人類は衰退していった,2018/10/16 18:55:20
677,ID:FbiMEPDMd,ショタって老若男女全ての存在から狙われるもっとも尊い者なんだね,2018/10/16 18:56:25
678,ID:CoXSZByla,男の娘、メイド衣装趣味、高身長  結局皆嫁に行き遅れた原因なのでは？,2018/10/16 18:59:40
679,ID:0Qnvfp7sK,？？？？「なんだァ？君ィ……」,2018/10/16 19:03:44
680,ID:ZBXoc0Q70,つくし卿のVRアバターすごくかわいい  カジャもう一度見たいのに生放送してくれない,2018/10/16 19:04:18
681,ID:dTU2vHzZa,>>679  これは千人楔フルパワーでお仕置きされますね,2018/10/16 19:06:06
682,ID:cXCvXbF00,メイド衣装マルルクの趣味説,2018/10/16 19:11:04
683,ID:qLwf2NEJ0,>>679  シムレド「オイオイオイ」  イェルメ「死ぬわアイツ」,2018/10/16 19:12:58
684,ID:Ue69hQkIa,斬るまでもないそす,2018/10/16 19:16:34
685,ID:qsN3pC4m0,突っ込んだらねじ切れられそうな予感。  圧がやばそう,2018/10/16 19:17:31
686,ID:FTSQ0Zcbd,>>683  そもそもオーゼンの趣味というのも推測だしな,2018/10/16 19:19:07
687,ID:gS44BcZ50,往き遅れたかどうかも確証はない  既に最愛の人を見送って、その悲しみから先の長い年下しか愛せなくなったのかもしれない  後は坂道を転がり落ちる様に(ry,2018/10/16 19:43:51
688,ID:o6Mz6lbl0,リコさんは可愛くないが、最近は可愛くなってきたという風潮があるので  やっつけだが各巻でベストショットとベストイモショットを並べてみた   結論――プルシュカは美少女   ttps://imgur.com/a/67iDenA,2018/10/16 19:45:50
689,ID:dTU2vHzZa,オーゼンの最愛の人はユアワースになったよ（適当）,2018/10/16 19:46:20
690,ID:u8GyORQud,動かざるオーゼン、17歳です！,2018/10/16 19:49:48
691,ID:d31tfAhO0,オーゼンさん悲しい過去があるかもだけど  嫁に関しては行き遅れてるのがなんだか一番しっくりくる,2018/10/16 19:50:43
692,ID:XnBwAm5E0,嫁がざるオーゼン,2018/10/16 19:54:00
693,ID:TvQX6NE/0,>>689  眼の色コロコロ変わるな,2018/10/16 19:54:24
694,ID:j2GpMQNZ0,目がおっきくなって可愛らしくなったのか,2018/10/16 19:55:53
695,ID:qLwf2NEJ0,>>689  やっぱり五層辺りで急激に美少女になってんな  レグ棒みて女に目覚めてプルシュカと触れあって美少女分補給したか,2018/10/16 19:57:31
696,ID:6yQGdCMw0,>>691  オイオイ,2018/10/16 20:08:15
697,ID:G5eDT8s2a,オーゼンさんじゅうななさい   でも全然足りないね,2018/10/16 20:14:37
698,ID:Ue69hQkIa,オー1037歳？(難聴),2018/10/16 20:28:25
699,ID:FLQN9Sjz0,まえからつくし卿の生放送気になってるんだけど  なにでみれんの？,2018/10/16 20:31:47
700,ID:t3vuK7yuM,脱皮したら18だった爺さん出てくる漫画あったよな  オーゼンさんもあんな感じかな  動かないし,2018/10/16 20:33:22
701,ID:NKjX2DbT0,マルルクのかわいさを永遠にするためにそろそろ行動を起こさねばならない,2018/10/16 20:35:59
702,ID:Mjqf/BTQ0,剥製にでもしようというのか,2018/10/16 20:37:05
703,ID:G5eDT8s2a,冷凍保存  クローン  ホルマリン漬け   さあ選べ,2018/10/16 20:37:23
704,ID:lC2luEHk0,>>681  いったい何処で見られるんだい？  URLを教えてほしい。,2018/10/16 20:42:39
705,ID:NKjX2DbT0,脱獄中に脚を怪我して動けなくなったつくし卿を使われてない別荘に保護してマルルクの話の続きを描かせよう,2018/10/16 20:48:09
706,ID:TvQX6NE/0,個人的にあの動きをしてるつくしが見たい,2018/10/16 21:21:34
707,ID:A4H+0evda,>>700  >>705  たぶんHIKKYのやつのことだよな…？  youtubeに上がってるから検索すれば出るよ  つくしがアバターで出演するのは「HIKKYのこもり部屋」みたいなタイトルの動画だったかと  お絵かき配信のことなら「つくしあきひと ニコニコ生放送」とかでググれば出るんじゃないかな  こっちは不定期みたいだから運が良くないと見られないけどね  今URL貼れないから説明だけで失礼,2018/10/16 21:37:44
708,ID:lC2luEHk0,>>708  これかありがとう  某公式キャラへ罰ゲーム生配信！＠坪倉家』HIKKYのこもり部屋  13 分前にライブ配信開始  https://youtu.be/8tB-ZaFROSc,2018/10/16 22:17:44
709,ID:6yQGdCMw0,当人達が幸せならいい事だ,2018/10/16 22:21:23
710,ID:9NCus9De0,つくし卿いきいきしてるなぁ,2018/10/16 22:50:12
711,ID:wLbkRlKa0,山の優しい仙人かくまおじさんみたいなつくし卿が、ちっちゃいふわふわもくりちゃん動かしてると考えると興奮する,2018/10/16 23:10:50
712,ID:j2GpMQNZ0,性癖の爆弾みたいなキャラつくってんなw,2018/10/16 23:28:00
713,ID:4EGUltO50,度し難いですね,2018/10/16 23:28:01
714,ID:Cf3ji5FZ0,飛ばし飛ばしにしか見てないけど、どれがつくしかは一瞬で分かるな,2018/10/16 23:29:05
715,ID:mC1++auR0,おとこの娘だのなんだの  コアな要素がイマイチ伸び悩む要因だと思う  そういうの否定しないがそういうの抜きにしても勝負できる作家なのに  もったいない,2018/10/16 23:40:47
716,ID:gS44BcZ50,>>702  玉を潰すと第二次性徴が起こらないらしいよ  再生しないようにしっかり潰さないとね,2018/10/16 23:46:53
717,ID:qsN3pC4m0,伸び悩んでたっけ？どこの世界線の人かな,2018/10/16 23:53:10
718,ID:j+9U2Cn00,ﾜｯﾁｮｲで検索してみれば大体どんな人かはわかる  性癖はな……原動力なんだよ、創作の,2018/10/17 0:01:17
719,ID:8noe5HC00,>>716  んなぁー、そういうの抜いちゃうとモチベーション起きねぇだろ？ 作品ってのは魂の信号なんだぜ,2018/10/17 0:02:25
720,ID:gtePaLz/0,正直他人に紹介しづらいところはある  若けりゃいいがいい年なら尚更,2018/10/17 0:02:31
721,ID:MVWU0PeLa,コアな要素があるからコアなファンがつく  一切毒気の無い味気ないキャラばっかだとすぐ飽きられるのさ,2018/10/17 0:02:41
722,ID:EnWkOmQm0,ジブリみたいな物を作れと言われても  出来るのはオリジナル以下にしかならないんだよ,2018/10/17 0:03:59
723,ID:mgtaSLFZ0,甘いものに塩を少しまぜると甘みが際立つみたいなもんさ,2018/10/17 0:07:34
724,ID:PosYRQhQ0,そもそも一般人はつくし卿を知らないし、知ろうともしないでしょ  作者の人格なんぞどうでもいい  そっとしていて,2018/10/17 0:08:49
725,ID:vIMD0lXfp,むしろ性癖全開なとこが好き  設定を練ってるとこも好きだけど,2018/10/17 0:10:58
726,ID:hN9ndWiU0,高みからの物言いってのは誰が言ったかによって説得力が違ってくるので  匿名で言っても反感買うだけってのは高みにいる人は弁えてるはずなんだがな  ただ言いたいだけの自己満足ってのなら別だが,2018/10/17 0:13:38
727,ID:DZbgICcSa,わかんね？イキ場だよ,2018/10/17 0:16:54
728,ID:Hic5iJk6d,ジブリもハヤオの自分用ポルノを公開してるだけなんでしょ知ってるよ,2018/10/17 0:19:25
